PPG_from,APG_from,RPG_from,SPG_from,BPG_from,MPG_from,Usage_from,off_rtg_from,def_rtg_from,off_usage_from,Min_per_from,ORtg_from,usgG1_from,eFG_from,TS_per_from,ORB_per_from,DRB_per_from,AST_per_from,TO_per_from,FT_per_from,twoP_per_from,TP_per_from,blk_per_from,stl_per_from,ftr_from,porpag_from,adjoe_from,pfr_from,drtg_from,adrtg_from,dporpag_from,stops_from,oreb_from,dreb_from,treb_from,ast_from,stl_from,blk_from,pts_from,class_from_---,class_from_Fr,class_from_Jr,class_from_So,class_from_Sr,bpm_change,player_key,year_from,year_to,cluster_from,cluster_to
13.0,1.2,4.4,,,,22.6,96.0144,102.4236,0.2188,83.8,96.9,21.5,47.7,50.42,1.8,14.0,7.7,15.1,0.804,0.432,0.341,1.7,2.2,16.6,1.37191,97.0499,2.0,100.7,103.577,2.75429,152.052,0.6207,3.8276,4.4483,1.2069,1.2069,0.5172,13.0345,0,0,1,0,0,4.22242,4397415,2021,2022,1.0,14.0
2.5,0.6,2.2,0.6,0.2,14.6,12.8,,,,30.3,88.9,12.8,44.7,44.74,4.3,13.4,7.4,17.8,0.429,0.385,0.325,1.0,2.6,21.2,-0.300624,81.0522,5.4,102.354,103.95,1.19704,67.2745,0.5357,1.6786,2.2143,0.5714,0.5714,0.25,2.8214,0,0,0,0,0,-4.592809000000001,4397418,2019,2020,11.0,
3.2,0.0,2.0,0.2,0.4,6.2,27.7,,,,2.2,125.0,27.7,55.6,62.5,18.1,28.2,0.0,8.0,0.75,0.556,0.0,8.8,0.0,88.9,1.42851,134.959,4.6,99.1478,103.493,0.780859,5.58343,1.0,2.2,3.2,0.4,0.0,0.6,3.2,0,0,0,0,0,2.44863,4397419,2019,2024,,
7.8,1.2,3.9,1.2,0.5,17.7,26.9,,,,12.9,90.2,26.9,41.0,46.37,4.1,20.0,12.9,18.0,0.639,0.4,0.5,3.3,3.9,53.7,0.636307,97.8184,3.8,88.9976,86.4085,2.64408,44.9177,0.6,3.3,3.9,1.2,1.2,0.5,7.8,0,0,0,0,0,1.2202190000000002,4397421,2019,2020,,2.0
12.6,3.0,3.9,1.0,0.5,26.2,29.4,,,,65.2,98.0,29.4,46.5,53.7,6.0,11.5,24.6,22.5,0.756,0.477,0.154,2.2,2.2,58.2,1.99054,107.321,3.5,96.2639,96.9842,2.74916,148.795,1.2581,2.6129,3.871,2.9677,1.0,0.5484,12.6129,0,0,0,0,0,2.713687,4397421,2020,2021,2.0,2.0
14.4,4.4,4.2,,,,22.0,119.0497,108.0497,0.2512,83.5,112.4,24.7,55.6,59.05,4.0,10.3,28.5,19.3,0.682,0.578,0.2,2.2,2.5,56.4,3.47438,115.223,3.2,102.316,104.626,2.62371,123.327,1.1739,3.0,4.1739,4.4348,1.4348,0.6957,14.3913,0,0,0,0,1,-1.04041,4397421,2021,2022,2.0,2.0
11.8,1.6,8.9,,,,21.7,108.1863,86.0461,0.2273,67.2,107.9,22.5,61.4,61.02,11.1,25.5,12.1,21.8,0.566,0.614,0.4,10.5,1.4,51.5,2.23513,111.412,4.6,88.3241,88.0758,3.86141,238.522,2.4571,6.4286,8.8857,1.6286,0.6571,2.4,11.8286,0,1,0,0,0,-1.7253600000000002,4397424,2019,2020,17.0,17.0
13.0,1.9,7.8,,,,25.8,105.5207,90.5585,0.2669,45.3,104.5,25.8,62.7,64.44,9.1,23.3,15.4,26.4,0.67,0.622,1.0,7.8,0.9,59.5,2.61214,114.035,3.5,89.4345,86.4515,3.72235,136.728,2.0,5.7727,7.7727,1.8636,0.4091,1.7273,13.0,0,0,0,1,0,7.082250000000001,4397424,2020,2021,17.0,17.0
2.0,0.1,0.4,0.1,0.0,11.3,10.7,,,,22.0,84.6,10.7,40.0,41.3,1.7,2.6,1.8,13.9,0.75,0.4,0.267,0.4,0.6,7.3,-0.672295,70.4258,2.6,118.497,117.575,0.469054,34.281,0.1667,0.25,0.4167,0.125,0.125,0.0417,1.9583,0,0,0,0,0,3.9818099999999994,4397425,2019,2020,3.0,13.0
5.1,0.5,0.7,0.2,0.1,14.2,15.0,,,,35.2,114.1,15.0,58.1,59.07,1.6,4.2,7.7,12.1,0.8,0.417,0.43,0.7,0.8,7.8,0.938491,104.563,2.9,110.594,110.8,0.807583,57.7781,0.1818,0.5455,0.7273,0.5152,0.2121,0.0909,5.0606,0,0,0,0,0,3.374556,4397425,2020,2022,13.0,13.0
6.5,0.8,1.2,,,,15.2,107.5258,96.7982,0.1406,53.9,111.6,13.9,54.3,54.97,2.2,4.2,5.8,9.0,0.647,0.538,0.363,0.8,1.1,11.2,1.17606,100.494,2.2,107.693,107.15,1.57743,85.1253,0.3929,0.7857,1.1786,0.75,0.3929,0.2143,6.5357,0,0,0,0,1,-2.402066,4397425,2022,2023,13.0,13.0
9.6,2.1,4.6,0.7,0.3,22.0,21.7,,,,10.9,99.1,21.7,51.2,54.51,4.4,15.9,12.6,21.7,0.75,0.583,0.278,1.5,2.1,28.6,1.12417,101.857,3.0,110.606,111.232,1.42299,25.3647,1.0,3.5714,4.5714,2.1429,0.7143,0.2857,9.5714,0,0,0,0,0,-0.27735999999999983,4397426,2019,2020,,10.0
12.2,1.5,4.4,0.6,0.7,27.4,26.0,,,,69.1,92.3,26.0,48.0,50.78,3.9,15.3,12.7,20.9,0.714,0.529,0.273,2.5,1.4,23.9,1.18599,97.7057,3.2,104.459,104.654,2.17612,155.953,0.9394,3.4848,4.4242,1.5455,0.6364,0.7273,12.2121,0,0,0,0,0,4.09806,4397426,2020,2021,10.0,4.0
11.2,5.4,4.6,1.4,0.1,34.1,21.6,,,,86.3,102.8,21.6,46.1,48.9,3.3,12.4,28.9,18.4,0.77,0.451,0.333,0.1,2.2,18.3,1.72791,101.885,2.8,112.395,111.96,2.09575,185.924,0.9375,3.6562,4.5938,5.4375,1.375,0.0625,11.25,0,0,0,0,0,0.7915970000000001,4397427,2019,2020,2.0,2.0
15.7,5.1,3.7,1.6,0.1,36.4,26.5,,,,91.3,100.1,26.5,49.6,52.65,1.8,10.4,31.0,21.3,0.701,0.477,0.364,0.3,2.6,29.9,2.71013,106.731,2.1,104.921,105.117,2.8159,201.784,0.5455,3.1212,3.6667,5.0909,1.6364,0.0909,15.6667,0,0,0,0,0,1.0884909999999999,4397427,2020,2021,2.0,2.0
16.2,5.2,3.6,,,,26.2,107.777,103.1497,0.2702,89.9,107.5,26.2,52.4,55.33,1.6,10.6,30.5,18.7,0.827,0.481,0.415,0.1,1.5,19.3,3.57527,113.916,2.1,104.603,105.992,2.65257,113.465,0.45,3.15,3.6,5.15,0.9,0.05,16.25,0,0,1,0,0,0.7487220000000001,4397427,2021,2022,2.0,2.0
15.8,4.6,5.3,,,,26.7,105.2683,105.236,0.2714,87.3,102.7,27.1,47.0,50.73,2.3,15.5,25.4,15.5,0.87,0.493,0.28,0.0,1.4,19.2,3.0335,110.445,2.6,103.673,102.866,2.97105,168.591,0.6552,4.6207,5.2759,4.5517,0.8276,0.0,15.7586,0,0,0,0,1,0.23956999999999984,4397427,2022,2023,2.0,8.0
1.6,1.0,0.8,0.6,0.1,11.3,12.2,,,,22.8,82.5,12.2,47.0,51.01,2.1,6.3,14.2,38.5,0.727,0.458,0.333,0.7,3.1,33.3,-0.660961,70.6316,5.4,111.514,111.006,0.724812,51.144,0.2,0.6,0.8,1.0,0.6,0.08,1.56,0,0,0,0,0,3.3352899999999996,4397428,2019,2020,16.0,16.0
5.2,2.0,1.8,1.2,0.2,24.2,13.8,,,,59.5,94.0,13.8,48.3,53.91,1.5,6.9,14.2,28.6,0.75,0.435,0.342,0.9,3.0,47.1,-0.0811463,84.3577,3.8,104.648,104.843,1.85665,133.053,0.3333,1.4242,1.7576,1.9697,1.2424,0.2424,5.2424,0,0,0,0,0,1.0430819999999998,4397428,2020,2021,16.0,16.0
3.8,1.6,2.0,,,,11.7,92.4869,102.7908,0.1276,56.1,94.4,12.5,43.0,52.29,2.3,8.9,11.5,28.1,0.818,0.423,0.29,0.0,2.6,57.9,-0.210329,82.5558,3.2,102.832,104.198,1.79624,76.8384,0.4,1.65,2.05,1.55,0.95,0.0,3.8,0,0,1,0,0,-1.317702,4397428,2021,2022,16.0,8.0
5.7,1.4,1.3,0.5,0.1,21.9,13.0,,,,54.8,116.6,13.0,67.9,68.9,0.4,7.4,12.2,19.3,0.813,0.579,0.464,0.3,1.4,12.2,1.41963,106.132,2.2,100.991,102.22,2.07075,107.365,0.0588,1.2647,1.3235,1.4118,0.4706,0.0588,5.7059,0,0,0,0,0,-5.56212,4397430,2019,2021,4.0,12.0
2.0,0.6,1.1,0.2,0.0,8.2,18.8,,,,16.8,75.1,18.8,39.2,39.7,0.7,13.9,13.5,25.5,0.5,0.25,0.279,0.0,1.3,7.8,-0.317678,74.0444,1.6,92.5394,92.046,0.997681,31.4921,0.04,1.08,1.12,0.64,0.16,0.0,2.04,0,0,0,0,0,3.8676900000000005,4397430,2021,2022,12.0,8.0
6.1,1.3,3.4,,,,13.1,98.9424,107.629,0.126,61.2,102.0,12.6,49.7,50.96,3.6,12.1,9.4,19.8,0.733,0.55,0.325,0.2,1.5,10.5,0.360916,89.3564,1.9,109.542,107.839,1.78331,114.923,0.7667,2.6667,3.4333,1.3333,0.7333,0.0667,6.0667,0,0,0,1,0,-3.0305000000000004,4397430,2022,2023,8.0,
1.9,0.1,1.8,0.2,0.5,6.8,20.4,,,,15.6,71.9,20.4,47.7,50.86,4.8,29.1,1.0,34.3,0.667,0.477,0.0,8.0,1.5,34.1,-0.323532,72.9749,10.1,88.8115,90.0062,0.881287,48.28,0.2424,1.5758,1.8182,0.0606,0.1818,0.4545,1.8788,0,0,0,0,0,-1.515179999999999,4397431,2019,2020,7.0,
2.3,0.0,1.8,0.1,0.1,6.7,18.1,,,,11.4,102.3,18.1,61.1,60.64,8.6,25.4,0.0,18.7,0.545,0.611,0.0,0.9,0.9,30.6,0.359616,101.466,5.3,95.049,93.6305,0.751798,27.1032,0.3913,1.3913,1.7826,0.0,0.087,0.087,2.2609,0,0,0,0,0,10.843240999999999,4397431,2020,2022,,
1.1,0.2,1.9,0.1,0.2,6.7,10.9,,,,11.5,109.6,10.9,55.0,53.55,9.9,19.4,5.9,17.3,0.444,0.55,0.0,3.2,1.1,45.0,0.304337,98.5823,5.5,94.0611,91.8103,0.82147,32.4994,0.5652,1.3043,1.8696,0.2174,0.1304,0.2174,1.1304,0,0,0,0,0,-10.442531,4397431,2022,2023,,
0.1,0.0,0.2,0.0,0.0,1.4,7.9,,,,0.7,63.9,7.9,0.0,0.0,15.7,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.140283,51.5229,0.0,102.57,103.823,0.100074,1.2363,0.1111,0.1111,0.2222,0.0,0.0,0.0,0.1111,0,0,0,0,0,-1.3035000000000014,4397432,2019,2020,,
0.0,0.0,0.4,0.0,0.0,1.6,7.8,,,,0.5,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.368232,-3.09122,6.7,104.973,106.577,0.0864606,0.709709,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0,0,0,0,0,9.5702,4397432,2020,2021,,
0.0,0.2,1.0,0.2,0.0,3.5,9.5,,,,1.1,29.7,9.5,0.0,0.0,0.0,20.0,12.1,50.8,0.0,0.0,0.0,0.0,4.9,0.0,-0.707256,22.5419,3.1,82.7181,88.4564,0.43756,2.99245,0.1667,0.8333,1.0,0.1667,0.1667,0.0,0.0,0,0,0,0,0,8.44387,4397432,2021,2022,,
4.3,0.6,1.6,0.3,0.2,12.5,18.3,,,,32.3,97.1,18.3,43.0,45.02,2.1,11.6,9.1,12.6,0.63,0.415,0.296,1.3,1.4,19.9,0.338041,94.9938,3.8,106.1,106.391,1.03479,66.9548,0.2581,1.3226,1.5806,0.6129,0.3226,0.1613,4.3226,0,0,0,0,0,3.476358,4397433,2019,2020,3.0,10.0
16.0,1.4,5.5,0.7,0.2,27.2,30.6,,,,66.2,103.7,30.6,49.8,52.6,6.9,16.5,13.0,15.4,0.679,0.494,0.339,0.8,1.6,31.6,3.16993,119.861,3.6,102.451,99.7911,2.5299,153.669,1.6562,3.8438,5.5,1.4062,0.7188,0.1562,16.0312,0,0,0,0,0,-0.41925,4397433,2020,2021,10.0,2.0
17.9,3.0,6.0,,,,33.5,99.6842,105.134,0.3402,76.3,96.9,32.4,46.6,48.21,4.4,18.2,22.3,15.1,0.656,0.473,0.299,0.3,2.4,16.0,3.24656,113.459,3.0,103.563,102.915,2.80195,143.673,1.2083,4.8333,6.0417,3.0,1.2917,0.0833,17.875,0,0,1,0,0,4.274892,4397433,2021,2022,2.0,14.0
1.4,0.2,0.7,0.5,0.1,6.2,16.3,,,,11.1,71.2,16.3,38.9,39.09,0.8,11.5,6.5,28.1,0.4,0.333,0.286,1.5,4.2,13.9,-0.430568,67.7077,5.5,99.7768,99.5066,0.652955,29.9267,0.0455,0.6364,0.6818,0.2273,0.4545,0.0909,1.3636,0,0,0,0,0,-0.17396999999999974,4397434,2019,2020,,10.0
7.2,1.2,4.1,0.6,0.2,22.6,18.5,,,,55.9,91.0,18.5,47.6,51.18,1.9,18.7,10.8,20.7,0.811,0.505,0.293,1.1,1.4,21.8,0.108386,86.7387,4.1,101.198,103.131,1.87749,114.985,0.3333,3.7667,4.1,1.2333,0.6333,0.2333,7.2333,0,0,0,0,0,4.290435,4397434,2020,2021,10.0,14.0
15.6,3.8,4.0,,,,24.2,107.203,110.0997,0.2355,81.9,105.6,23.4,53.3,58.41,0.9,12.4,23.0,21.6,0.824,0.543,0.345,0.9,1.6,37.8,2.74339,109.4,3.6,105.356,104.778,2.5541,115.889,0.3636,3.6364,4.0,3.7727,0.9091,0.2727,15.5909,0,0,1,0,0,-4.277925,4397434,2021,2022,14.0,
7.5,2.5,3.5,0.5,0.0,20.5,27.3,,,,3.3,88.6,27.3,33.3,42.02,6.0,12.9,24.3,21.1,0.833,0.286,0.25,0.0,1.4,40.0,0.5098,92.5645,2.9,98.0222,100.239,1.93193,6.98321,1.0,2.5,3.5,2.5,0.5,0.0,7.5,0,0,0,0,0,7.464080000000001,4397434,2022,2023,,2.0
11.8,0.6,5.5,0.5,0.4,23.5,23.4,,,,59.7,110.1,23.4,48.5,53.24,7.2,18.7,5.1,12.3,0.752,0.424,0.386,1.5,1.2,38.8,2.27906,114.971,4.3,103.784,104.068,2.10321,137.182,1.6129,3.9355,5.5484,0.5806,0.5161,0.3548,11.8387,0,0,0,0,0,-1.69801,4397435,2019,2021,10.0,
3.4,0.2,3.5,0.2,0.7,12.9,16.2,,,,33.0,103.5,16.2,47.5,52.53,14.9,13.9,2.7,21.7,0.682,0.494,0.0,5.3,1.0,55.0,0.488014,98.1256,6.6,103.569,103.853,1.1714,76.4555,1.8387,1.6129,3.4516,0.1935,0.2258,0.6774,3.4194,0,0,0,0,0,6.50261,4397436,2019,2021,6.0,5.0
6.4,0.4,5.0,,,,15.7,119.4388,91.8185,0.1622,47.6,119.8,15.7,57.6,60.82,11.7,18.2,3.6,17.4,0.773,0.576,0.0,3.7,1.5,33.3,2.24317,118.114,4.4,93.9794,89.6739,2.56565,113.674,1.9655,3.0,4.9655,0.4483,0.5172,0.6552,6.4138,0,0,0,1,0,2.01244,4397436,2021,2022,5.0,5.0
8.4,0.7,6.8,,,,16.4,127.2752,83.8378,0.1614,38.0,127.7,16.6,70.0,71.27,11.8,26.3,6.1,19.4,0.771,0.701,0.462,2.0,1.9,26.9,3.00704,126.981,4.4,89.6734,86.2996,2.97201,115.528,2.16,4.64,6.8,0.68,0.68,0.36,8.36,0,0,1,0,0,-4.74451,4397436,2022,2023,5.0,0.0
5.1,0.5,4.8,0.3,0.3,18.6,14.6,,,,16.3,110.2,14.6,54.3,58.46,8.6,22.7,4.9,21.7,0.846,0.5,0.429,2.1,1.1,28.3,1.57835,111.707,4.1,102.123,95.4377,2.1791,42.188,1.3333,3.4167,4.75,0.5,0.3333,0.3333,5.0833,0,0,0,0,0,-3.9883699999999997,4397436,2023,2024,0.0,
1.5,0.5,0.3,0.3,0.0,4.1,16.5,,,,3.7,133.3,16.5,55.0,66.15,2.3,5.0,20.7,15.3,1.0,0.5,0.5,0.0,3.8,60.0,0.553406,125.596,7.8,103.553,104.482,0.362433,8.54215,0.0909,0.1818,0.2727,0.4545,0.2727,0.0,1.5455,0,0,0,0,0,1.60042,4397437,2019,2020,,9.0
6.9,2.3,4.8,1.3,0.1,26.9,15.8,,,,57.2,103.2,15.8,49.3,54.83,3.7,16.7,16.1,24.9,0.807,0.5,0.324,0.3,2.9,38.5,1.23421,98.8801,4.0,99.4862,96.2517,2.83409,149.543,0.8929,3.8571,4.75,2.3214,1.3214,0.0714,6.8571,0,0,0,0,0,-8.82314,4397437,2020,2021,9.0,
6.7,4.0,2.5,0.8,0.0,31.0,16.6,,,,16.5,87.8,16.6,41.2,43.87,1.4,8.1,19.9,24.1,0.6,0.478,0.182,0.0,1.5,29.4,0.252469,87.4605,4.4,109.312,105.1,2.53711,24.1482,0.5,2.0,2.5,4.0,0.8333,0.0,6.6667,0,0,0,0,0,6.84461,4397437,2021,2022,,
2.5,1.5,2.6,0.7,0.0,13.7,13.8,,,,14.5,86.0,13.8,33.9,35.44,5.0,14.0,18.2,19.3,0.444,0.375,0.2,0.0,3.3,29.0,-0.217968,80.5123,1.8,98.0424,96.6446,1.37204,35.2686,0.6,2.0,2.6,1.4667,0.6667,0.0,2.5333,0,0,0,0,0,-5.38123,4397437,2022,2023,,3.0
5.2,1.5,2.9,0.9,0.4,23.8,13.9,,,,58.5,96.7,13.9,55.9,59.87,1.5,11.8,14.2,27.0,0.727,0.592,0.324,2.0,2.3,50.0,0.014999,87.6431,2.3,106.797,106.592,1.85583,136.75,0.3125,2.5625,2.875,1.5312,0.9375,0.4062,5.2188,0,0,0,0,0,0.05201999999999973,4397440,2019,2020,8.0,8.0
10.8,1.0,2.9,1.0,0.0,36.0,14.4,,,,66.4,104.6,14.4,56.5,57.23,0.4,8.6,6.6,10.6,0.636,0.361,0.406,0.0,1.6,16.4,0.95579,95.1604,2.9,110.696,110.833,2.31128,130.06,0.1304,2.7391,2.8696,1.0435,1.0,0.0,10.7826,0,0,0,0,0,1.239178,4397443,2019,2020,13.0,13.0
2.5,0.2,1.1,0.3,0.1,9.3,20.6,,,,21.6,74.4,20.6,45.8,48.03,3.6,11.3,4.2,27.8,0.667,0.4,0.333,1.3,2.1,20.8,-0.40027,74.5402,8.3,107.277,107.226,0.688867,49.5156,0.2581,0.871,1.129,0.1613,0.3226,0.0968,2.5484,0,0,0,0,0,6.177779999999999,4397445,2019,2020,7.0,
6.4,0.7,3.1,0.5,0.4,26.9,14.1,,,,64.8,94.0,14.1,50.4,56.16,3.1,10.4,5.3,22.4,0.743,0.525,0.315,1.6,1.1,55.2,-0.182671,85.4932,3.8,110.162,109.942,1.81417,130.295,0.6774,2.4516,3.129,0.7097,0.5484,0.3548,6.3871,0,0,0,0,0,0.9317699999999998,4397446,2019,2020,8.0,8.0
7.0,0.6,3.4,0.4,0.2,24.9,17.6,,,,61.2,94.7,17.6,53.0,57.85,4.4,11.0,5.4,22.6,0.783,0.522,0.375,1.3,1.0,41.6,0.562705,91.9615,4.4,105.074,101.537,2.19325,129.259,1.0,2.3636,3.3636,0.5758,0.4242,0.2424,7.0303,0,0,0,0,0,7.0182199999999995,4397446,2020,2021,8.0,
1.7,0.3,1.4,0.3,0.1,6.0,17.3,,,,1.0,106.1,17.3,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8.0,0.0,0.114807,104.162,5.7,92.9029,96.7331,0.185349,1.81848,0.8571,0.5714,1.4286,0.2857,0.2857,0.1429,1.7143,0,0,0,0,0,-3.382811,4397446,2021,2022,,4.0
9.0,1.0,5.6,,,,16.7,104.1412,98.6083,0.1696,73.2,104.9,16.7,54.7,59.52,5.3,16.2,7.9,21.1,0.809,0.554,0.356,1.0,1.5,39.8,1.454,99.1952,3.2,102.432,105.03,2.35716,143.698,1.2593,4.2963,5.5556,1.0,0.7037,0.2593,8.963,0,0,1,0,0,-2.878119,4397446,2022,2023,4.0,10.0
6.8,0.8,3.4,0.8,0.4,23.8,19.5,,,,35.7,73.8,19.5,47.4,47.57,1.9,13.7,7.6,27.5,0.471,0.412,0.348,2.3,1.8,14.5,-1.1648,73.1261,2.9,107.123,106.141,1.89498,82.4503,0.4,2.95,3.35,0.8,0.75,0.45,6.75,0,0,0,0,0,3.19374,4397447,2019,2022,7.0,10.0
11.7,1.4,5.4,,,,26.3,91.5319,102.9703,0.2558,41.8,92.5,25.1,51.3,54.56,2.7,21.4,12.4,25.2,0.814,0.515,0.34,3.8,1.8,22.2,1.19129,98.9674,3.3,102.077,104.899,1.97518,107.332,0.6,4.75,5.35,1.35,0.8,0.9,11.7,0,0,1,0,0,-0.2542,4397447,2022,2023,10.0,10.0
10.6,0.8,3.4,0.8,0.2,25.8,19.1,,,,54.0,108.0,19.1,48.7,51.61,4.8,9.6,5.4,8.0,0.788,0.471,0.331,0.8,1.6,19.7,1.50651,104.544,3.0,112.785,115.745,1.20911,113.409,1.1429,2.2857,3.4286,0.7857,0.75,0.2143,10.6429,0,0,0,0,0,-0.15231511788997487,4397448,2019,2020,13.0,
3.7,0.0,2.3,0.0,0.0,19.3,20.3,,,,4.8,52.1,20.3,28.6,32.64,4.0,9.8,0.0,33.5,0.5,0.5,0.167,0.0,0.0,42.9,-2.22982,52.1032,6.9,118.566,112.739,0.979635,7.75488,0.6667,1.6667,2.3333,0.0,0.0,0.0,3.6667,0,0,0,0,0,2.0299191178899747,4397448,2020,2021,,10.0
3.7,2.0,2.4,0.8,0.1,13.5,22.1,,,,19.3,84.1,22.1,44.8,47.89,3.3,15.6,23.6,30.1,0.509,0.436,0.333,0.8,3.5,114.6,-0.131771,84.7802,6.1,105.843,108.182,1.04685,54.746,0.4211,1.9474,2.3684,2.0,0.8421,0.1053,3.7368,0,0,0,0,0,4.604974,4397449,2019,2020,16.0,9.0
10.7,2.9,5.8,1.7,0.4,29.5,21.1,,,,73.1,100.1,21.1,49.4,53.37,4.8,16.2,16.6,20.4,0.696,0.482,0.362,1.3,2.7,42.1,1.52316,100.356,3.2,109.684,110.219,1.73688,178.219,1.2188,4.5312,5.75,2.9375,1.6875,0.375,10.7188,0,0,0,0,0,4.867156,4397449,2020,2021,9.0,9.0
8.1,2.3,5.4,,,,18.1,95.7043,101.0896,0.1912,60.2,93.7,18.5,47.5,50.08,3.6,17.8,14.5,22.4,0.635,0.472,0.321,1.0,3.9,32.3,1.21215,97.6464,3.6,95.3519,89.5879,3.68498,149.548,0.913,4.5217,5.4348,2.3043,1.913,0.2609,8.087,0,0,0,1,0,-1.4893800000000001,4397449,2021,2022,9.0,9.0
10.0,1.7,4.1,,,,22.4,93.3414,93.4261,0.2257,53.0,92.5,21.9,49.3,51.27,3.6,14.3,12.1,21.3,0.638,0.5,0.323,0.6,2.8,25.6,1.50848,100.625,2.8,96.439,92.3221,3.47488,142.096,0.7692,3.3462,4.1154,1.7308,1.3462,0.1538,10.0385,0,0,0,0,1,1.37698,4397449,2022,2023,9.0,2.0
8.3,5.2,3.6,1.4,0.1,31.2,15.9,,,,76.6,113.7,15.9,51.9,55.61,2.9,9.9,27.1,19.2,0.773,0.555,0.31,0.5,2.4,30.7,1.90269,105.347,2.9,111.021,113.683,1.67792,175.396,0.8235,2.7941,3.6176,5.1765,1.3824,0.1471,8.3235,0,0,0,0,0,1.085984,4397450,2019,2020,8.0,14.0
10.0,4.0,3.7,1.2,0.0,32.3,16.8,,,,81.9,117.0,16.8,53.9,56.73,3.9,9.3,21.7,14.0,0.786,0.512,0.393,0.1,2.0,23.0,2.84533,110.366,2.7,114.555,115.113,1.39033,162.289,1.0625,2.625,3.6875,3.9688,1.1562,0.0312,9.9688,0,0,0,0,0,2.68249,4397450,2020,2021,14.0,2.0
10.5,5.3,4.8,,,,15.5,119.9484,109.9548,0.1744,86.0,117.6,17.1,54.0,56.88,2.8,13.7,29.4,14.1,0.722,0.546,0.354,0.3,3.3,31.2,3.22798,112.287,3.0,107.387,108.264,2.26796,143.531,0.9545,3.8182,4.7727,5.2727,1.9545,0.1364,10.5455,0,0,1,0,0,-8.24159,4397450,2021,2022,2.0,
5.6,1.5,3.1,0.9,0.0,22.6,17.2,,,,13.7,89.4,17.2,39.0,43.33,0.7,13.9,16.8,16.0,1.0,0.37,0.286,0.0,2.8,14.6,0.1871,87.8605,2.6,107.303,107.157,1.53783,26.6558,0.125,3.0,3.125,1.5,0.875,0.0,5.625,0,0,0,0,0,11.428329999999999,4397450,2022,2023,,2.0
9.1,4.9,4.4,,,,17.0,118.0538,98.1571,0.1942,74.3,116.5,18.5,52.2,58.33,2.0,17.0,33.1,18.0,0.909,0.493,0.389,0.1,3.6,34.4,2.53418,111.808,2.7,96.4189,95.4536,3.48268,204.573,0.4412,3.9706,4.4118,4.9118,1.7647,0.0294,9.1471,0,0,0,0,1,-1.64682,4397450,2023,2024,2.0,2.0
4.2,0.2,2.4,0.1,0.4,16.2,13.1,,,,33.9,97.9,13.1,55.6,57.04,5.0,11.5,1.8,22.3,0.605,0.556,0.0,2.9,0.4,46.9,-0.0590913,86.3916,5.9,113.491,116.625,0.71095,68.6883,0.7241,1.7241,2.4483,0.2414,0.1034,0.4483,4.1724,0,0,0,0,0,0.12863000000000024,4397453,2019,2020,0.0,
4.3,0.7,1.7,0.2,0.1,17.5,14.9,,,,42.0,92.2,14.9,47.1,49.22,2.3,8.8,7.1,18.7,0.737,0.49,0.306,0.9,0.6,15.7,-0.0506555,84.5011,3.3,117.629,118.283,0.546277,71.0842,0.3871,1.3548,1.7419,0.7419,0.1935,0.129,4.2903,0,0,0,0,0,-1.9129200000000006,4397454,2020,2021,3.0,3.0
4.0,0.6,1.5,,,,17.1,78.5281,113.0693,0.1601,41.3,80.3,16.3,38.4,41.41,2.5,8.4,6.3,17.9,0.909,0.286,0.284,1.0,0.3,11.6,-0.553335,75.6035,3.1,115.379,116.32,0.626889,47.0645,0.3636,1.1364,1.5,0.5909,0.0909,0.1364,4.0,0,0,0,1,0,3.4866200000000003,4397454,2021,2022,3.0,3.0
5.4,1.2,1.7,0.3,0.2,20.3,15.0,,,,51.8,97.4,15.0,50.9,50.65,1.7,7.7,11.1,14.9,0.25,0.465,0.35,0.7,0.7,2.5,-0.0120674,87.2905,1.3,116.217,116.044,0.964828,88.0459,0.3125,1.375,1.6875,1.1875,0.2812,0.1562,5.4375,0,0,0,0,0,2.27571,4397455,2019,2020,11.0,13.0
5.2,1.3,1.6,0.5,0.2,23.0,11.7,,,,57.7,105.2,11.7,50.0,51.26,1.0,7.1,10.2,10.1,0.889,0.545,0.328,1.1,1.1,6.3,0.463249,91.1283,1.5,112.04,112.108,1.21936,104.027,0.1818,1.303,1.4848,1.2121,0.4848,0.1818,5.0606,0,0,0,0,0,-0.2621800000000001,4397455,2020,2021,13.0,11.0
5.8,0.6,1.1,,,,15.3,93.856,110.4878,0.1303,29.9,101.5,13.7,53.8,53.85,0.5,6.2,6.6,14.4,0.0,0.444,0.372,0.0,1.1,0.0,0.365018,90.1484,2.2,104.521,105.071,1.65506,30.5907,0.0909,1.0,1.0909,0.6364,0.3636,0.0,5.8182,0,0,1,0,0,-2.0287800000000002,4397455,2021,2022,11.0,3.0
