year_from,year_to,player_id,cluster_from,cluster_to,cluster_changed,bpm_from,bpm_to,bpm_change
2023,2024,4712837.0,7,12,True,,,
2023,2024,5108891.0,9,16,True,,,
2023,2024,4594144.0,4,3,True,,,
2023,2024,5106591.0,7,7,False,,,
2023,2024,4701121.0,13,17,True,,,
2023,2024,4703400.0,4,14,True,,,
2023,2024,4432122.0,6,13,True,,,
2023,2024,4593352.0,6,16,True,,,
2023,2024,4592603.0,13,17,True,,,
2023,2024,4701126.0,10,10,False,,,
2023,2024,4897169.0,4,4,False,,,
2023,2024,5107287.0,0,4,True,,,
2023,2024,4431893.0,13,17,True,,,
2023,2024,5106051.0,5,5,False,,,
2023,2024,4592693.0,10,10,False,,,
2023,2024,4432977.0,12,13,True,,,
2023,2024,4433079.0,16,16,False,,,
2023,2024,4431751.0,3,14,True,,,
2023,2024,4397194.0,4,3,True,,,
2023,2024,4397232.0,2,2,False,,,
2023,2024,4702505.0,6,10,True,,,
2023,2024,4897926.0,5,10,True,,,
2023,2024,4397342.0,16,2,True,,,
2023,2024,4897065.0,3,14,True,,,
2023,2024,4432103.0,10,10,False,,,
2023,2024,4593687.0,14,3,True,,,
2023,2024,4897019.0,11,6,True,,,
2023,2024,4431719.0,4,4,False,,,
2023,2024,5107148.0,3,3,False,,,
2023,2024,4585601.0,10,10,False,,,
2023,2024,4684269.0,17,4,True,,,
2023,2024,4433618.0,14,10,True,,,
2023,2024,5108992.0,9,2,True,,,
2023,2024,4696317.0,13,6,True,,,
2023,2024,4898382.0,5,12,True,,,
2023,2024,4433174.0,9,9,False,,,
2023,2024,5106456.0,13,13,False,,,
2023,2024,4909526.0,12,4,True,,,
2023,2024,4431946.0,4,1,True,,,
2023,2024,4703913.0,4,4,False,,,
2023,2024,4396957.0,16,9,True,,,
2023,2024,4592427.0,10,10,False,,,
2023,2024,5107895.0,4,4,False,,,
2023,2024,4432522.0,14,14,False,,,
2023,2024,5106643.0,2,5,True,,,
2023,2024,4897578.0,13,13,False,,,
2023,2024,4594155.0,1,1,False,,,
2023,2024,4702054.0,13,13,False,,,
2023,2024,4585598.0,11,11,False,,,
2023,2024,4701032.0,13,4,True,,,
2023,2024,4595438.0,16,6,True,,,
2023,2024,5105623.0,9,15,True,,,
2023,2024,5106660.0,3,4,True,,,
2023,2024,4684145.0,2,16,True,,,
2023,2024,4592726.0,1,1,False,,,
2023,2024,5107894.0,12,0,True,,,
2023,2024,5106037.0,3,1,True,,,
2023,2024,5106792.0,0,12,True,,,
2023,2024,4708167.0,4,10,True,,,
2023,2024,5105965.0,7,3,True,,,
2023,2024,5106235.0,3,3,False,,,
2023,2024,4592297.0,4,6,True,,,
2023,2024,4431705.0,2,15,True,,,
2023,2024,4431956.0,13,17,True,,,
2023,2024,4684166.0,3,12,True,,,
2023,2024,4592583.0,10,10,False,,,
2023,2024,4711312.0,16,9,True,,,
2023,2024,4431676.0,1,11,True,,,
2023,2024,4433155.0,9,9,False,,,
2023,2024,4431975.0,10,0,True,,,
2023,2024,4433191.0,16,16,False,,,
2023,2024,4682883.0,14,14,False,,,
2023,2024,4589479.0,6,6,False,,,
2023,2024,4701259.0,16,9,True,,,
2023,2024,4432430.0,1,14,True,,,
2023,2024,4432974.0,16,16,False,,,
2023,2024,4431682.0,1,1,False,,,
2023,2024,4703106.0,5,4,True,,,
2023,2024,4897046.0,12,7,True,,,
2023,2024,5105649.0,3,14,True,,,
2023,2024,4702350.0,17,10,True,,,
2023,2024,4684296.0,5,6,True,,,
2023,2024,4897719.0,16,16,False,,,
2023,2024,4567749.0,7,8,True,,,
2023,2024,5108009.0,0,17,True,,,
2023,2024,4710357.0,16,6,True,,,
2023,2024,4433184.0,3,14,True,,,
2023,2024,4684746.0,13,0,True,,,
2023,2024,4432407.0,15,16,True,,,
2023,2024,4702713.0,1,1,False,,,
2023,2024,4432874.0,10,1,True,,,
2023,2024,4702714.0,4,4,False,,,
2023,2024,4684682.0,9,9,False,,,
2023,2024,4898215.0,16,16,False,,,
2023,2024,5107700.0,13,0,True,,,
2023,2024,4431795.0,1,14,True,,,
2023,2024,5107169.0,4,14,True,,,
2023,2024,4701819.0,6,15,True,,,
2023,2024,4432394.0,1,2,True,,,
2023,2024,4591259.0,13,17,True,,,
2023,2024,5105964.0,12,1,True,,,
2023,2024,4702481.0,10,10,False,,,
2023,2024,5105987.0,0,2,True,,,
2023,2024,4902635.0,3,3,False,,,
2023,2024,4397093.0,9,9,False,,,
2023,2024,4897658.0,17,13,True,,,
2023,2024,5105464.0,3,14,True,,,
2023,2024,5105820.0,13,12,True,,,
2023,2024,4703996.0,14,1,True,,,
2023,2024,4431952.0,0,17,True,,,
2023,2024,4433019.0,7,1,True,,,
2023,2024,5106588.0,11,6,True,,,
2023,2024,5105462.0,10,10,False,,,
2023,2024,4702709.0,13,13,False,,,
2023,2024,4897302.0,6,6,False,,,
2023,2024,4610141.0,6,16,True,,,
2023,2024,5106787.0,1,1,False,,,
2023,2024,4432537.0,6,10,True,,,
2023,2024,4702088.0,2,5,True,,,
2023,2024,4705380.0,1,1,False,,,
2023,2024,5108124.0,16,16,False,,,
2023,2024,4432969.0,1,7,True,,,
2023,2024,4706601.0,4,4,False,,,
2023,2024,4433268.0,4,14,True,,,
2023,2024,4431685.0,1,1,False,,,
2023,2024,5105785.0,6,4,True,,,
2023,2024,4700860.0,14,14,False,,,
2023,2024,4900671.0,14,14,False,,,
2023,2024,5108826.0,6,16,True,,,
2023,2024,4395720.0,6,6,False,,,
2023,2024,4702629.0,1,13,True,,,
2023,2024,5107819.0,13,4,True,,,
2023,2024,4397129.0,2,5,True,,,
2023,2024,4702598.0,6,15,True,,,
2023,2024,4897401.0,2,15,True,,,
2023,2024,5107858.0,2,10,True,,,
2023,2024,4432050.0,15,15,False,,,
2023,2024,4897053.0,10,11,True,,,
2023,2024,4431697.0,11,11,False,,,
2023,2024,4432851.0,14,3,True,,,
2023,2024,4898315.0,1,0,True,,,
2023,2024,4701168.0,9,9,False,,,
2023,2024,4432825.0,9,9,False,,,
2023,2024,4898317.0,2,9,True,,,
2023,2024,5107296.0,11,16,True,,,
2023,2024,4432737.0,3,1,True,,,
2023,2024,5105417.0,2,2,False,,,
2023,2024,4703907.0,7,14,True,,,
2023,2024,4704043.0,6,1,True,,,
2023,2024,4431983.0,14,3,True,,,
2023,2024,4431722.0,4,4,False,,,
2023,2024,5107872.0,11,11,False,,,
2023,2024,4897476.0,17,17,False,,,
2023,2024,4397032.0,13,17,True,,,
2023,2024,4703246.0,16,6,True,,,
2023,2024,4432904.0,14,14,False,,,
2023,2024,4574710.0,14,14,False,,,
2023,2024,4432527.0,0,0,False,,,
2023,2024,4897943.0,10,10,False,,,
2023,2024,4897745.0,16,16,False,,,
2023,2024,5105637.0,9,9,False,,,
2023,2024,4903269.0,7,17,True,,,
2023,2024,4704950.0,6,7,True,,,
2023,2024,5105565.0,9,9,False,,,
2023,2024,4593106.0,14,4,True,,,
2023,2024,4707008.0,12,13,True,,,
2023,2024,4595430.0,12,0,True,,,
2023,2024,5106708.0,16,11,True,,,
2023,2024,4433105.0,1,15,True,,,
2023,2024,4700962.0,0,6,True,,,
2023,2024,5105279.0,4,12,True,,,
2023,2024,5107364.0,9,15,True,,,
2023,2024,4897668.0,10,10,False,,,
2023,2024,4712280.0,3,14,True,,,
2023,2024,4897979.0,16,16,False,,,
2023,2024,4431940.0,4,4,False,,,
2023,2024,5107508.0,4,4,False,,,
2023,2024,4897251.0,4,14,True,,,
2023,2024,4431742.0,10,6,True,,,
2023,2024,4897541.0,12,12,False,,,
2023,2024,4397884.0,12,17,True,,,
2023,2024,4593792.0,13,10,True,,,
2023,2024,4610140.0,12,12,False,,,
2023,2024,4593795.0,4,17,True,,,
2023,2024,4701255.0,14,4,True,,,
2023,2024,4683742.0,2,9,True,,,
2023,2024,4593838.0,6,17,True,,,
2023,2024,4869741.0,0,16,True,,,
2023,2024,4613134.0,6,13,True,,,
2023,2024,5105894.0,6,6,False,,,
2023,2024,4433077.0,1,15,True,,,
2023,2024,5106717.0,17,17,False,,,
2023,2024,5106714.0,6,6,False,,,
2023,2024,5105885.0,3,4,True,,,
2023,2024,5108851.0,16,9,True,,,
2023,2024,4897703.0,1,13,True,,,
2023,2024,4703095.0,13,12,True,,,
2023,2024,4593815.0,15,15,False,,,
2023,2024,4432875.0,16,5,True,,,
2023,2024,4592663.0,6,6,False,,,
2023,2024,4701236.0,14,4,True,,,
2023,2024,4897374.0,6,4,True,,,
2023,2024,4592272.0,17,4,True,,,
2023,2024,5107375.0,16,9,True,,,
2023,2024,4592602.0,10,6,True,,,
2023,2024,4395991.0,6,1,True,,,
2023,2024,4870564.0,1,15,True,,,
2023,2024,4897973.0,11,11,False,,,
2023,2024,4702195.0,14,4,True,,,
2023,2024,4897910.0,12,10,True,,,
2023,2024,4896996.0,7,10,True,,,
2023,2024,4708214.0,13,13,False,,,
2023,2024,4433217.0,10,1,True,,,
2023,2024,4396784.0,17,17,False,,,
2023,2024,4593261.0,3,3,False,,,
2023,2024,4593380.0,1,4,True,,,
2023,2024,4898191.0,7,13,True,,,
2023,2024,5106755.0,17,4,True,,,
2023,2024,4702490.0,1,14,True,,,
2023,2024,4701989.0,6,15,True,,,
2023,2024,4684160.0,13,12,True,,,
2023,2024,4432753.0,13,17,True,,,
2023,2024,4703801.0,0,1,True,,,
2023,2024,4700970.0,7,4,True,,,
2023,2024,4897085.0,7,3,True,,,
2023,2024,5109782.0,1,1,False,,,
2023,2024,4431914.0,15,10,True,,,
2023,2024,4703976.0,7,13,True,,,
2023,2024,4897245.0,1,1,False,,,
2023,2024,4838705.0,12,17,True,,,
2023,2024,5107806.0,7,3,True,,,
2023,2024,4703415.0,4,3,True,,,
2023,2024,4433193.0,17,0,True,,,
2023,2024,4433099.0,16,5,True,,,
2023,2024,4593102.0,10,6,True,,,
2023,2024,5105792.0,16,16,False,,,
2023,2024,4898233.0,17,13,True,,,
2023,2024,4593010.0,6,6,False,,,
2023,2024,4576140.0,2,5,True,,,
2023,2024,5107205.0,9,5,True,,,
2023,2024,nan,11,12,True,,,
2023,2024,5108912.0,1,15,True,,,
2023,2024,4898010.0,17,4,True,,,
2023,2024,5107260.0,3,4,True,,,
2023,2024,4433197.0,6,10,True,,,
2023,2024,4897577.0,5,5,False,,,
2023,2024,5107612.0,4,4,False,,,
2023,2024,4431793.0,15,15,False,,,
2023,2024,4703820.0,13,7,True,,,
2023,2024,4703837.0,1,1,False,,,
2023,2024,4702465.0,11,5,True,,,
2023,2024,4398322.0,3,12,True,,,
2023,2024,4593736.0,17,13,True,,,
2023,2024,4432105.0,15,15,False,,,
2023,2024,4683947.0,8,4,True,,,
2023,2024,4593461.0,17,10,True,,,
2023,2024,4593082.0,15,10,True,,,
2023,2024,4897548.0,6,6,False,,,
2023,2024,4703530.0,4,14,True,,,
2023,2024,4702963.0,15,15,False,,,
2023,2024,4432632.0,3,14,True,,,
2023,2024,4592830.0,5,5,False,,,
2023,2024,4898002.0,6,15,True,,,
2023,2024,4593273.0,2,2,False,,,
2023,2024,4592686.0,13,17,True,,,
2023,2024,4395666.0,15,15,False,,,
2023,2024,5106878.0,8,7,True,,,
2023,2024,4431788.0,16,9,True,,,
2023,2024,5110431.0,3,4,True,,,
2023,2024,4897147.0,4,14,True,,,
2023,2024,4711593.0,6,13,True,,,
2023,2024,4592741.0,13,13,False,,,
2023,2024,4703109.0,8,5,True,,,
2023,2024,5105675.0,13,13,False,,,
2023,2024,4433340.0,13,13,False,,,
2023,2024,4431826.0,3,4,True,,,
2023,2024,4684798.0,10,6,True,,,
2023,2024,4702739.0,15,10,True,,,
2023,2024,4896479.0,13,6,True,,,
2023,2024,4714246.0,6,3,True,,,
2023,2024,4433598.0,10,5,True,,,
2023,2024,4593381.0,1,13,True,,,
2023,2024,4432064.0,16,16,False,,,
2023,2024,4432108.0,7,12,True,,,
2023,2024,4593062.0,13,13,False,,,
2023,2024,4432891.0,6,1,True,,,
2023,2024,4433026.0,3,14,True,,,
2023,2024,4702983.0,16,16,False,,,
2023,2024,4432077.0,14,4,True,,,
2023,2024,4703247.0,2,9,True,,,
2023,2024,4683933.0,13,4,True,,,
2023,2024,4396810.0,4,13,True,,,
2023,2024,4898224.0,15,15,False,,,
2023,2024,4710356.0,7,13,True,,,
2023,2024,4705270.0,16,10,True,,,
2023,2024,5108925.0,7,3,True,,,
2023,2024,4601284.0,4,14,True,,,
2023,2024,4432315.0,17,14,True,,,
2023,2024,4592758.0,10,10,False,,,
2023,2024,4593674.0,4,13,True,,,
2023,2024,5105603.0,13,6,True,,,
2023,2024,5105643.0,6,6,False,,,
2023,2024,4703833.0,13,17,True,,,
2023,2024,4702099.0,10,10,False,,,
2023,2024,4433042.0,8,7,True,,,
2023,2024,4592875.0,14,14,False,,,
2023,2024,4897017.0,13,12,True,,,
2023,2024,4702531.0,13,4,True,,,
2023,2024,5108059.0,3,3,False,,,
2023,2024,4700823.0,7,7,False,,,
2023,2024,4433075.0,6,13,True,,,
2023,2024,4703391.0,6,12,True,,,
2023,2024,4431696.0,3,3,False,,,
2023,2024,4896534.0,16,5,True,,,
2023,2024,4431791.0,14,3,True,,,
2023,2024,4703572.0,13,4,True,,,
2023,2024,5107204.0,10,16,True,,,
2023,2024,4702962.0,9,9,False,,,
2023,2024,5107899.0,0,10,True,,,
2023,2024,4897426.0,4,13,True,,,
2023,2024,5109034.0,6,13,True,,,
2023,2024,4596365.0,4,10,True,,,
2023,2024,4593100.0,15,15,False,,,
2023,2024,4592891.0,13,0,True,,,
2023,2024,5107519.0,12,12,False,,,
2023,2024,4702066.0,0,12,True,,,
2023,2024,5107807.0,4,6,True,,,
2023,2024,4593361.0,17,17,False,,,
2023,2024,4897478.0,13,17,True,,,
2023,2024,5108761.0,14,1,True,,,
2023,2024,4592181.0,4,12,True,,,
2023,2024,4711607.0,10,10,False,,,
2023,2024,4897291.0,7,10,True,,,
2023,2024,4590358.0,5,2,True,,,
2023,2024,4896614.0,1,1,False,,,
2023,2024,4592739.0,5,5,False,,,
2023,2024,4897535.0,4,4,False,,,
2023,2024,4432255.0,6,6,False,,,
2023,2024,4431798.0,12,4,True,,,
2023,2024,5107078.0,14,14,False,,,
2023,2024,4897190.0,5,3,True,,,
2023,2024,5105418.0,2,9,True,,,
2023,2024,5106461.0,5,2,True,,,
2023,2024,4702281.0,9,16,True,,,
2023,2024,4897343.0,6,5,True,,,
2023,2024,4432186.0,16,2,True,,,
2023,2024,4431928.0,10,5,True,,,
2023,2024,4339478.0,4,12,True,,,
2023,2024,4431725.0,3,14,True,,,
2023,2024,5106659.0,12,12,False,,,
2023,2024,4432840.0,10,10,False,,,
2023,2024,4898269.0,0,12,True,,,
2023,2024,4683755.0,13,17,True,,,
2023,2024,4433187.0,3,4,True,,,
2023,2024,4433182.0,14,14,False,,,
2023,2024,4432970.0,6,15,True,,,
2023,2024,4703264.0,3,4,True,,,
2023,2024,5105589.0,17,17,False,,,
2023,2024,4593040.0,10,10,False,,,
2023,2024,4567079.0,17,17,False,,,
2023,2024,4701184.0,10,10,False,,,
2023,2024,4702871.0,4,13,True,,,
2023,2024,4702041.0,11,16,True,,,
2023,2024,4431995.0,16,16,False,,,
2023,2024,4903265.0,7,4,True,,,
2023,2024,4432129.0,4,14,True,,,
2023,2024,4433176.0,4,4,False,,,
2023,2024,4396635.0,13,13,False,,,
2023,2024,4432408.0,4,4,False,,,
2023,2024,4702063.0,4,14,True,,,
2023,2024,4870569.0,5,2,True,,,
2023,2024,5107410.0,7,7,False,,,
2023,2024,4709318.0,16,2,True,,,
2023,2024,5107382.0,8,3,True,,,
2023,2024,4592251.0,0,16,True,,,
2023,2024,4592753.0,7,1,True,,,
2023,2024,4433130.0,1,14,True,,,
2023,2024,5105662.0,16,16,False,,,
2023,2024,4702484.0,14,17,True,,,
2023,2024,4897446.0,1,6,True,,,
2023,2024,4433068.0,2,15,True,,,
2023,2024,4593343.0,13,13,False,,,
2023,2024,5105858.0,12,3,True,,,
2023,2024,5107320.0,0,0,False,,,
2023,2024,5105836.0,13,4,True,,,
2023,2024,4432845.0,13,13,False,,,
2023,2024,4592901.0,6,13,True,,,
2023,2024,4592777.0,13,17,True,,,
2023,2024,4432590.0,13,17,True,,,
2023,2024,4702950.0,0,4,True,,,
2023,2024,4702011.0,14,4,True,,,
2023,2024,4901927.0,4,4,False,,,
2023,2024,5107355.0,17,13,True,,,
2023,2024,4702993.0,17,17,False,,,
2023,2024,4433156.0,3,14,True,,,
2023,2024,4576060.0,2,2,False,,,
2023,2024,4702380.0,10,10,False,,,
2023,2024,5107490.0,17,4,True,,,
2023,2024,4592248.0,10,9,True,,,
2023,2024,4897243.0,10,6,True,,,
2023,2024,4592580.0,14,4,True,,,
2023,2024,5110174.0,5,5,False,,,
2023,2024,4433024.0,3,8,True,,,
2023,2024,5105801.0,7,4,True,,,
2023,2024,4397866.0,0,13,True,,,
2023,2024,4897772.0,7,1,True,,,
2023,2024,4432959.0,3,17,True,,,
2023,2024,4897618.0,2,2,False,,,
2023,2024,4593724.0,2,16,True,,,
2023,2024,4396750.0,7,2,True,,,
2023,2024,4702657.0,1,6,True,,,
2023,2024,5107182.0,8,0,True,,,
2023,2024,5107170.0,10,15,True,,,
2023,2024,4432065.0,17,13,True,,,
2023,2024,5023693.0,4,4,False,,,
2023,2024,4702611.0,7,1,True,,,
2023,2024,5108920.0,17,1,True,,,
2023,2024,4432994.0,4,4,False,,,
2023,2024,4702442.0,4,4,False,,,
2023,2024,5107887.0,7,13,True,,,
2023,2024,4431757.0,13,17,True,,,
2023,2024,4702111.0,16,16,False,,,
2023,2024,4606840.0,1,15,True,,,
2023,2024,4702138.0,12,7,True,,,
2023,2024,4702662.0,16,16,False,,,
2023,2024,5108718.0,13,13,False,,,
2023,2024,4897486.0,8,3,True,,,
2023,2024,5105659.0,11,11,False,,,
2023,2024,4706596.0,6,6,False,,,
2023,2024,4897174.0,16,9,True,,,
2023,2024,5107876.0,3,14,True,,,
2023,2024,4592773.0,13,4,True,,,
2023,2024,4896852.0,13,13,False,,,
2023,2024,4683731.0,12,17,True,,,
2023,2024,4898368.0,7,7,False,,,
2023,2024,5106740.0,1,6,True,,,
2023,2024,4702654.0,17,4,True,,,
2023,2024,4433007.0,8,4,True,,,
2023,2024,4702040.0,5,8,True,,,
2023,2024,4432257.0,13,17,True,,,
2023,2024,4592484.0,10,10,False,,,
2023,2024,4711671.0,6,6,False,,,
2023,2024,4433163.0,12,1,True,,,
2023,2024,5106205.0,16,15,True,,,
2023,2024,5107261.0,12,13,True,,,
2023,2024,4432243.0,1,10,True,,,
2023,2024,4431740.0,6,15,True,,,
2023,2024,4833075.0,6,17,True,,,
2023,2024,4897992.0,7,13,True,,,
2023,2024,5107298.0,12,1,True,,,
2023,2024,5105968.0,15,6,True,,,
2023,2024,4683840.0,1,1,False,,,
2023,2024,4592699.0,15,15,False,,,
2023,2024,4913590.0,11,8,True,,,
2023,2024,4398338.0,13,13,False,,,
2023,2024,4433224.0,2,15,True,,,
2023,2024,4592858.0,14,14,False,,,
2023,2024,4433225.0,14,14,False,,,
2023,2024,5105540.0,1,1,False,,,
2023,2024,4432126.0,6,10,True,,,
2023,2024,4684164.0,7,6,True,,,
2023,2024,4708166.0,0,0,False,,,
2023,2024,5108028.0,17,13,True,,,
2023,2024,4897570.0,17,13,True,,,
2023,2024,4593148.0,15,2,True,,,
2023,2024,4432206.0,14,14,False,,,
2023,2024,4576062.0,4,4,False,,,
2023,2024,4703388.0,11,11,False,,,
2023,2024,4432038.0,3,3,False,,,
2023,2024,4696316.0,1,4,True,,,
2023,2024,4897223.0,16,6,True,,,
2023,2024,5105787.0,12,0,True,,,
2023,2024,4702514.0,3,3,False,,,
2023,2024,4701990.0,16,9,True,,,
2023,2024,4896874.0,13,17,True,,,
2023,2024,5107275.0,12,13,True,,,
2023,2024,5106285.0,4,4,False,,,
2023,2024,4433578.0,12,12,False,,,
2023,2024,4701181.0,17,12,True,,,
2023,2024,4703180.0,15,6,True,,,
2023,2024,4432033.0,14,14,False,,,
2023,2024,4703032.0,2,15,True,,,
2023,2024,4433149.0,17,4,True,,,
2023,2024,4431707.0,1,10,True,,,
2023,2024,4702932.0,13,17,True,,,
2023,2024,4594070.0,0,8,True,,,
2023,2024,4897776.0,2,6,True,,,
2023,2024,4431708.0,2,2,False,,,
2023,2024,4432241.0,14,14,False,,,
2023,2024,4897275.0,16,15,True,,,
2023,2024,4431786.0,10,10,False,,,
2023,2024,4897489.0,0,10,True,,,
2023,2024,4684462.0,11,5,True,,,
2023,2024,4703199.0,3,4,True,,,
2023,2024,4701842.0,5,2,True,,,
2023,2024,4897263.0,6,10,True,,,
2023,2024,4397994.0,6,12,True,,,
2023,2024,5105761.0,15,15,False,,,
2023,2024,4702946.0,15,5,True,,,
2023,2024,4431830.0,9,9,False,,,
2023,2024,4596869.0,17,13,True,,,
2023,2024,5107838.0,7,7,False,,,
2023,2024,4593436.0,13,3,True,,,
2023,2024,4702745.0,15,15,False,,,
2023,2024,4397132.0,14,14,False,,,
2023,2024,4701583.0,8,1,True,,,
2023,2024,4700864.0,10,10,False,,,
2023,2024,4683833.0,14,14,False,,,
2023,2024,5108043.0,11,5,True,,,
2023,2024,4432127.0,3,3,False,,,
2023,2024,4937074.0,1,10,True,,,
2023,2024,4431933.0,5,5,False,,,
2023,2024,4585602.0,7,7,False,,,
2023,2024,4701224.0,2,2,False,,,
2023,2024,4594079.0,3,4,True,,,
2023,2024,4431691.0,15,16,True,,,
2023,2024,4702522.0,14,14,False,,,
2023,2024,4593104.0,3,4,True,,,
2023,2024,4431753.0,10,17,True,,,
2023,2024,4433151.0,1,8,True,,,
2023,2024,4432853.0,4,4,False,,,
2023,2024,4708045.0,6,6,False,,,
2023,2024,4606831.0,4,4,False,,,
2023,2024,4914388.0,13,7,True,,,
2023,2024,4712348.0,15,15,False,,,
2023,2024,4702761.0,2,2,False,,,
2023,2024,5107272.0,13,13,False,,,
2023,2024,4433103.0,15,15,False,,,
2023,2024,4897197.0,4,14,True,,,
2023,2024,4713089.0,6,6,False,,,
2023,2024,5107812.0,12,0,True,,,
2023,2024,4396967.0,8,12,True,,,
2023,2024,4705379.0,12,12,False,,,
2023,2024,4702497.0,4,4,False,,,
2023,2024,4781746.0,14,14,False,,,
2023,2024,4431789.0,10,16,True,,,
2023,2024,4592401.0,15,2,True,,,
2023,2024,4703398.0,0,11,True,,,
2023,2024,4683956.0,4,12,True,,,
2023,2024,4702974.0,7,10,True,,,
2023,2024,5106674.0,6,3,True,,,
2023,2024,4592889.0,7,13,True,,,
2023,2024,4705305.0,16,11,True,,,
2023,2024,4898232.0,10,17,True,,,
2023,2024,4896365.0,7,4,True,,,
2023,2024,4594263.0,15,11,True,,,
2023,2024,4396755.0,10,5,True,,,
2023,2024,4702362.0,4,13,True,,,
2023,2024,4719466.0,10,6,True,,,
2023,2024,5106790.0,2,2,False,,,
2023,2024,5106593.0,3,5,True,,,
2023,2024,5105606.0,7,4,True,,,
2023,2024,4431694.0,0,0,False,,,
2023,2024,4397867.0,16,16,False,,,
2023,2024,4897015.0,8,8,False,,,
2023,2024,4432514.0,6,6,False,,,
2023,2024,4609299.0,1,1,False,,,
2023,2024,4908501.0,3,3,False,,,
2023,2024,5105977.0,10,2,True,,,
2023,2024,4683635.0,3,7,True,,,
2023,2024,4700825.0,4,13,True,,,
2023,2024,4896927.0,6,10,True,,,
2023,2024,5105666.0,9,15,True,,,
2023,2024,4411057.0,1,14,True,,,
2023,2024,4897373.0,13,13,False,,,
2023,2024,5106254.0,1,14,True,,,
2023,2024,4896371.0,11,6,True,,,
2023,2024,4398214.0,13,13,False,,,
2023,2024,4897768.0,16,15,True,,,
2023,2024,5108994.0,15,16,True,,,
2023,2024,4431721.0,2,10,True,,,
2023,2024,4897387.0,8,8,False,,,
2023,2024,4702501.0,6,16,True,,,
2023,2024,4431810.0,10,10,False,,,
2023,2024,4703122.0,4,14,True,,,
2023,2024,4433259.0,2,10,True,,,
2023,2024,5106758.0,12,8,True,,,
2023,2024,4590361.0,1,1,False,,,
2023,2024,4588201.0,15,15,False,,,
2023,2024,5107069.0,11,15,True,,,
2023,2024,4397114.0,4,13,True,,,
2023,2024,4432836.0,10,10,False,,,
2023,2024,5107627.0,3,3,False,,,
2023,2024,4898259.0,11,11,False,,,
2023,2024,5108860.0,10,8,True,,,
2023,2024,4592946.0,0,10,True,,,
2023,2024,4431864.0,14,14,False,,,
2023,2024,4896937.0,3,3,False,,,
2023,2024,4433512.0,7,7,False,,,
2023,2024,4592677.0,15,10,True,,,
2023,2024,4431706.0,10,9,True,,,
2023,2024,4898248.0,1,0,True,,,
2023,2024,4897773.0,7,7,False,,,
2023,2024,4433052.0,16,15,True,,,
2023,2024,4432876.0,13,13,False,,,
2023,2024,4702150.0,12,4,True,,,
2023,2024,4592898.0,13,13,False,,,
2023,2024,4703399.0,6,12,True,,,
2023,2024,5107625.0,10,13,True,,,
2023,2024,4701225.0,15,15,False,,,
2023,2024,4898164.0,1,1,False,,,
2023,2024,5105678.0,8,3,True,,,
2023,2024,4702384.0,11,15,True,,,
2023,2024,4593970.0,6,5,True,,,
2023,2024,5105859.0,2,5,True,,,
2023,2024,5105412.0,2,9,True,,,
2023,2024,5105494.0,7,14,True,,,
2023,2024,4870444.0,13,4,True,,,
2023,2024,5107830.0,3,3,False,,,
2023,2024,5107792.0,3,14,True,,,
2023,2024,5108930.0,10,6,True,,,
2023,2024,4066764.0,9,9,False,,,
2023,2024,4592730.0,15,6,True,,,
2023,2024,4703903.0,2,16,True,,,
2023,2024,4897774.0,6,4,True,,,
2023,2024,5108775.0,3,3,False,,,
2023,2024,5106043.0,16,16,False,,,
2023,2024,4701551.0,4,4,False,,,
2023,2024,5106050.0,3,3,False,,,
2023,2024,4897857.0,10,5,True,,,
2023,2024,4702656.0,10,1,True,,,
2023,2024,4897676.0,15,15,False,,,
2023,2024,4684152.0,1,0,True,,,
2023,2024,4433110.0,13,13,False,,,
2023,2024,4593825.0,10,13,True,,,
2023,2024,4702596.0,5,9,True,,,
2023,2024,4592706.0,5,5,False,,,
2023,2024,5106270.0,1,1,False,,,
2023,2024,4683834.0,14,14,False,,,
2023,2024,5105691.0,3,3,False,,,
2023,2024,5108872.0,16,16,False,,,
2023,2024,5106734.0,11,15,True,,,
2023,2024,4432880.0,14,14,False,,,
2023,2024,4592979.0,14,14,False,,,
2023,2024,5107564.0,10,10,False,,,
2023,2024,4702773.0,15,11,True,,,
2023,2024,4897355.0,13,4,True,,,
2023,2024,4897523.0,7,0,True,,,
2023,2024,4708075.0,1,10,True,,,
2023,2024,4397982.0,13,0,True,,,
2023,2024,4592435.0,15,10,True,,,
2023,2024,5107997.0,12,12,False,,,
2023,2024,4433152.0,2,11,True,,,
2023,2024,4396789.0,6,10,True,,,
2023,2024,5106634.0,16,16,False,,,
2023,2024,5105689.0,0,12,True,,,
2023,2024,4594033.0,13,13,False,,,
2023,2024,5105844.0,3,14,True,,,
2023,2024,5110432.0,1,3,True,,,
2023,2024,5106767.0,7,3,True,,,
2023,2024,4431738.0,9,9,False,,,
2023,2024,4702606.0,4,4,False,,,
2023,2024,4683841.0,7,4,True,,,
2023,2024,5106237.0,12,10,True,,,
2023,2024,4397143.0,8,1,True,,,
2023,2024,4397991.0,13,12,True,,,
2023,2024,5105809.0,5,16,True,,,
2023,2024,4897653.0,8,17,True,,,
2023,2024,4397025.0,16,15,True,,,
2023,2024,4592639.0,8,1,True,,,
2023,2024,4432002.0,4,4,False,,,
2023,2024,5108917.0,2,5,True,,,
2023,2024,4432976.0,10,10,False,,,
2023,2024,4593008.0,3,14,True,,,
