Name,Team,cluster,BPM,Height,Usage,AthleteSourceId
Jason Drake,Drexel,1,-2.83773,74.0,25.2,5106739.0
Chendall Weaver,Texas,2,5.36928,75.0,17.1,5105486.0
Tre White,Illinois,2,5.00929,79.0,18.6,5105643.0
Brayden O'Connor,George Mason,5,0.875447,76.0,19.8,5107269.0
Vincent Iwuchukwu,St. John's,0,2.02602,85.0,17.3,5105641.0
Oziyah Sellers,Stanford,14,1.18668,77.0,18.8,5105642.0
Cameron Fens,South Dakota,8,-2.50052,82.0,21.9,5107880.0
CJ Jones,Kansas St.,17,-0.850642,77.0,18.0,5107878.0
JR Jacobs,New Orleans,5,-7.38032,69.0,17.0,5107884.0
Mike Walz,Richmond,2,4.11857,83.0,21.5,5105974.0
Mekhi Mason,Washington,11,2.98092,77.0,20.2,4905250.0
Killian Gribben,Maine,13,1.13869,82.0,13.7,5107810.0
Brendan Coyle,Siena,14,-0.162353,79.0,16.2,5107811.0
Andrew Akuchie,Rice,8,0.927703,81.0,15.7,5107142.0
Javier Ezquerra,Wagner,10,-3.70914,73.0,16.2,4902635.0
Tyrone Marshall,Western Kentucky,3,1.12833,79.0,19.3,5106841.0
Derick Hamilton,UTEP,8,-3.71333,82.0,25.5,5106850.0
Sam Alexis,Florida,8,3.34723,80.0,21.9,5107375.0
Cameron Tweedy,Fairleigh Dickinson,7,-6.2626,76.0,20.9,5106589.0
Sean Moore,UNC Wilmington,6,2.58187,77.0,20.4,5106587.0
Tre Holloman,Michigan St.,9,4.24449,74.0,22.7,5105816.0
Jaxon Kohler,Michigan St.,2,9.47086,81.0,19.4,5105815.0
Carson Cooper,Michigan St.,13,6.55981,83.0,14.2,5105817.0
Solomon Washington,Texas A&M,6,7.95288,79.0,13.7,5105562.0
Tyrese Proctor,Duke,11,6.97787,78.0,18.7,5023693.0
Justin Abson,Georgia,0,8.08961,81.0,14.2,5238204.0
Elijah Fisher,Pacific,3,-3.16672,78.0,24.3,5106288.0
Nico Nobili,Boston University,15,-2.73872,82.0,13.5,5105663.0
Jackson Paveletzke,Ohio,9,-0.753094,74.0,23.5,5107317.0
Ben Roy,Boston University,5,-3.44684,72.0,10.3,5105665.0
Robert Jennings,Oklahoma St.,15,-0.704062,79.0,17.2,5106286.0
Otto Landrum,Boston University,7,-4.16158,81.0,19.8,5105666.0
Chandler Baker,Colgate,14,-2.69152,77.0,17.2,4707015.0
Justin Morgan,Murray St.,10,-2.09053,78.0,12.1,5107894.0
Jaden Schutt,Virginia Tech,14,0.958112,77.0,15.8,4712846.0
Keba Keita,BYU,13,9.86129,80.0,16.9,5105647.0
Luka Tarlac,Cal Poly,6,-0.370097,79.0,17.2,5105648.0
Mason Falslev,Utah St.,6,7.37943,75.0,23.6,5107864.0
Ethan Potter,Utah Valley,15,-0.948366,80.0,18.7,5105471.0
Jamal Sumlin,Kent St.,6,2.28952,75.0,16.4,5106846.0
Colin Smith,UC Santa Barbara,3,-0.76308,80.0,21.6,4684812.0
Julian Brown,Samford,14,-2.05031,73.0,15.6,5106633.0
Kentrell Pullian,Milwaukee,11,1.52217,72.0,20.3,5106770.0
Marko Maletic,Western Illinois,14,-3.66895,78.0,25.1,5106596.0
Max Jones,Kansas St.,14,3.20511,76.0,18.4,5108104.0
Malik Moore,Montana,11,1.01115,77.0,20.3,6518.0
Connor Essegian,Nebraska,14,1.98494,76.0,21.9,5105861.0
Josh Ojianwuna,Baylor,13,8.87503,82.0,12.6,4894236.0
Zion Cruz,Rider,1,-2.93831,77.0,20.3,5105581.0
Rowan Brumbaugh,Tulane,9,1.54246,76.0,24.8,5106280.0
Jalen Hampton,Missouri St.,2,0.876853,79.0,17.3,5241394.0
Evan Mahaffey,Ohio St.,15,8.15291,78.0,11.2,5105847.0
Terrance Arceneaux,Houston,6,8.17396,78.0,17.0,5106059.0
BJ Freeman,Arizona St.,11,3.37403,78.0,25.1,5106769.0
Isaac Traudt,Creighton,12,3.38338,82.0,12.4,4712866.0
Isaac McKneely,Virginia,11,3.69038,76.0,21.6,4712845.0
Leon Bond III,Northern Iowa,12,2.61222,77.0,17.5,4838704.0
Dylan Darling,Idaho St.,9,4.27791,74.0,29.3,5105658.0
Jlynn Counter,Middle Tennessee,11,3.2066,75.0,20.7,5106754.0
ND Okafor,Washington St.,0,-0.127429,81.0,19.0,5105588.0
Elijah Walsh,Campbell,12,-2.28835,77.0,16.3,5108135.0
Masai Troutman,Northeastern,1,-5.07266,76.0,26.7,5106714.0
Landon Lewis,Brown,8,2.04536,79.0,24.9,5106206.0
Jamai Felt,Bowling Green,0,0.417367,82.0,14.2,5108050.0
Anthony McComb III,New Hampshire,1,-6.13729,75.0,25.9,5108049.0
Kam Craft,Miami OH,14,-2.35087,78.0,22.0,5105607.0
Desmond Claude,USC,9,0.429839,77.0,28.0,5105606.0
"John Lovelace, Jr.",Milwaukee,3,-0.282576,79.0,15.1,5106810.0
AJ Lesburt Jr.,Brown,14,0.157779,77.0,18.2,5106208.0
Braeden Carrington,Tulsa,6,1.96241,77.0,15.8,5105820.0
Damien Mayo Jr.,Southern Illinois,5,-1.33276,75.0,14.4,5107899.0
N.J. Benson,DePaul,0,3.26295,80.0,20.9,5107903.0
Kyran Ratliff,Louisiana,3,0.0138041,80.0,16.4,5107218.0
Christian Watson,Southern Miss,10,-4.67234,79.0,18.8,4684735.0
Michael Zanoni,Penn,14,-5.03492,77.0,17.3,5108877.0
Chancellor White,Louisiana,17,-6.86842,78.0,20.2,5107217.0
Danilo Jovanovich,Milwaukee,8,-0.47927,80.0,18.0,4838711.0
Vernon Collins,Western Carolina,16,-1.7941,82.0,16.4,5107172.0
Arnas Sakenis,SIU Edwardsville,0,3.60044,83.0,15.9,5107655.0
DJ Richards,McNeese St.,14,5.15831,76.0,16.4,5106843.0
Mike Woods,Navy,6,0.998167,75.0,16.1,5105694.0
Derrin Boyd,Charleston,14,0.0204913,75.0,21.2,4901927.0
Trent Scott,Morehead St.,7,-4.35611,76.0,16.6,5107667.0
Jed Miller,Montana St.,11,4.27849,74.0,13.2,5107844.0
Rob Lawson,Morgan St.,4,-8.72014,72.0,17.4,5107977.0
Joshua Jefferson,Iowa St.,2,10.8276,80.0,23.5,4870564.0
Aidan Mahaney,Connecticut,1,-3.42129,75.0,20.8,4684628.0
Adou Thiero,Arkansas,2,8.17934,78.0,25.9,5060631.0
Donovan Oday,Cal St. Fullerton,1,-4.01894,74.0,29.0,5107298.0
Keon Thompson,Stephen F. Austin,5,-1.66856,73.0,25.7,5106037.0
RJ Luis Jr.,St. John's,6,4.87848,78.0,27.6,5106035.0
Caelum Swanton-Rodger,Old Dominion,0,1.43606,84.0,16.5,5105804.0
Dion Brown,Boston College,14,0.634492,75.0,17.1,5107242.0
Trevan Leonhardt,Utah Valley,9,4.11128,76.0,13.9,5105468.0
Juanse Gorosito,Ball St.,14,-0.630237,73.0,16.2,4870444.0
Kamari Lands,Middle Tennessee,17,-1.56115,80.0,22.5,4610140.0
Tae Davis,Notre Dame,3,0.560357,81.0,27.3,5105594.0
Jaquan Sanders,Hofstra,10,-6.85933,76.0,21.5,5105593.0
Devin Ree,Louisiana Tech,17,-3.80621,80.0,15.4,5105431.0
Moe Odum,Pepperdine,9,1.26096,73.0,23.5,5105457.0
Luke Hunger,Northwestern,7,-1.18602,82.0,17.8,5105833.0
Dior Johnson,UCF,1,-1.54951,75.0,18.4,4432741.0
Guillermo Diaz Graham,Pittsburgh,12,4.14305,84.0,15.8,5105410.0
Leland Walker,Florida Atlantic,5,-2.38564,73.0,22.1,4712838.0
Tayshawn Comer,Evansville,1,-3.30797,73.0,28.7,5106706.0
Jackson Holt,Eastern Kentucky,14,-0.966297,76.0,16.0,5106707.0
David Onanina,Bethune Cookman,8,-6.26281,80.0,19.3,5106709.0
Chase Ross,Marquette,6,6.55338,76.0,17.7,5105598.0
Alonzo Dodd,Appalachian St.,5,-1.91193,73.0,17.2,5108925.0
Tobe Awaka,Arizona,2,7.92331,80.0,18.3,5105555.0
Jaden Grant,FIU,5,-1.32538,71.0,7.7,5106872.0
Kyle Evans,UC Irvine,0,5.66404,82.0,15.8,5107567.0
Jayden Williams,Dartmouth,17,-2.29816,78.0,18.9,5106241.0
Brandon Mitchell-Day,Dartmouth,2,3.92359,80.0,26.3,5106240.0
Jackson Munro,Dartmouth,15,-0.0271208,80.0,17.9,5106242.0
Brody Robinson,UT Arlington,1,-1.89195,71.0,17.9,5107377.0
Kebba Njie,Notre Dame,15,1.22611,82.0,15.4,5105845.0
Mor Seck,Fresno St.,16,-5.07599,85.0,12.6,5107205.0
Avery Brown,Columbia,1,-6.611,76.0,23.8,5106235.0
Blair Thompson,Columbia,3,-0.373895,79.0,16.9,5106237.0
Kyrese Mullen,Hampton,7,-4.86218,79.0,22.0,5106697.0
Kody Williams,Hawaii,5,-4.89578,72.0,18.8,5107203.0
Greedy Williams,UNC Wilmington,5,-2.10133,77.0,16.0,5108909.0
Demetrius Lilley,La Salle,3,-2.47399,82.0,20.9,5105848.0
Kimani Hamilton,High Point,2,5.31406,80.0,27.4,5105538.0
Tarris Reed Jr.,Connecticut,0,10.032,82.0,22.8,5105809.0
Collin Metcalf,Northeastern,0,2.81225,81.0,13.3,5106718.0
Dylan Andrews,UCLA,5,-0.553318,74.0,19.2,5105636.0
Abramo Canka,Stetson,3,-2.71108,79.0,17.5,5105635.0
Shawn Phillips Jr.,Arizona St.,0,2.00608,84.0,17.7,5105537.0
Jaden Clayton,Maine,5,-1.21991,73.0,16.9,5107209.0
Miles Byrd,San Diego St.,6,8.40423,79.0,23.0,5107804.0
Elijah Saunders,Virginia,3,-1.22488,80.0,22.7,4870565.0
Leon Nahar,Stony Brook,14,-1.73503,82.0,14.9,5106723.0
Jared Frey,Stony Brook,14,-4.59378,76.0,18.8,5106722.0
Brody Rowbury,Southeastern Louisiana,15,1.02183,83.0,15.6,5108917.0
Jamarques Lawrence,Rhode Island,14,-1.91905,75.0,17.9,5105825.0
Jordan Tillmon,Prairie View A&M,1,-6.58848,74.0,21.3,5107413.0
Justin Bailey,Wofford,11,2.63157,75.0,15.2,5107490.0
Braxton Stacker,Southeast Missouri St.,11,2.19361,77.0,17.9,5107891.0
Adam Hinton,Cornell,14,-2.05662,77.0,17.1,5106243.0
DJ Nix,Cornell,12,-3.26661,78.0,12.7,4684840.0
Carl Daughtery Jr.,UC Davis,10,-6.37509,75.0,16.1,5106684.0
Anthony Dell'Orso,Arizona,11,4.80439,78.0,16.8,5108141.0
Tony Osburn,Nebraska Omaha,11,2.88265,74.0,18.5,5107268.0
Reggie Bass,Lindenwood,1,-3.0372,75.0,20.9,5108040.0
Jalen Bolden,Louisiana Monroe,6,-2.33678,76.0,24.7,5108069.0
Pierce Bazil,Houston Christian,4,-8.85834,74.0,16.4,5107306.0
Garry Clark,Texas A&M Corpus Chris,2,1.19029,79.0,24.6,5108973.0
Steven Jamerson II,San Diego,8,2.64085,82.0,21.7,5105417.0
Andrew King,Elon,5,-2.72039,75.0,14.3,5107307.0
Corey Washington,Wichita St.,3,-0.0109359,78.0,26.5,5110039.0
Asjon Anderson,Queens,1,-4.94979,74.0,30.1,5105478.0
Stone Hutchings,Utah Tech,17,-4.25317,77.0,18.2,5105475.0
Marcell McCreary,Northern Colorado,12,2.10246,76.0,20.5,5113390.0
Marshal Destremau,UT Rio Grande Valley,15,0.845674,81.0,17.5,5114447.0
Thierno Sylla,Stephen F. Austin,7,-7.68667,84.0,20.2,5106647.0
Rytis Petraitis,California,6,5.45912,79.0,16.9,5113388.0
Kellan Boylan,Lipscomb,5,-2.50809,79.0,17.0,5113385.0
Zytarious Mortle,Texas Southern,4,-4.16653,74.0,18.7,5110173.0
Shahid Muhammad,Massachusetts,0,1.86795,83.0,12.0,5114231.0
AK Okereke,Cornell,2,6.68141,79.0,25.3,5114350.0
Sola Adebisi,The Citadel,15,-2.02108,79.0,16.8,5114809.0
Ahmet Jonovic,Bradley,13,1.40161,85.0,20.6,5122918.0
Janko Buljic,Lamar,16,-2.17489,82.0,15.9,5123799.0
Ahmed Essahaty,Southeastern Louisiana,5,-5.4111,75.0,13.1,5124659.0
Emmanuel Okorafor,Seton Hall,16,-2.6351,81.0,16.0,5125176.0
Steven Tipton,Northern Illinois,14,-5.02747,74.0,12.8,5125137.0
Samage Teel,Indiana St.,9,1.14951,74.0,25.7,5175670.0
Simeon Wilcher,St. John's,17,1.43056,76.0,16.8,4683785.0
Kanaan Carlyle,Indiana,4,-1.20334,75.0,18.3,4683761.0
Dylan Canoville,Jackson St.,13,1.05677,77.0,15.2,5176678.0
Wesley Robinson,Manhattan,3,-0.273444,79.0,19.1,5177117.0
Shaquil Bender,Manhattan,1,-6.15508,74.0,21.2,5177115.0
Sean Newman Jr.,Louisiana Tech,9,-2.0654,73.0,22.6,5175973.0
Terri Miller Jr.,Portland St.,2,2.77014,80.0,29.4,5175976.0
Jaylin Henderson,Portland St.,17,-0.974104,75.0,19.9,5175974.0
Jeremy Lorenz,Wofford,3,0.964142,80.0,19.5,5176418.0
John Blackwell,Wisconsin,11,4.91489,76.0,25.7,5103630.0
Jack Janicki,Wisconsin,17,5.73795,77.0,10.4,5174807.0
Nolan Winter,Wisconsin,2,9.22502,84.0,19.2,4895783.0
Gus Yalden,Seton Hall,7,-1.58639,81.0,16.2,4685686.0
Tre'shawn Sheppard,LIU,15,-2.77556,78.0,16.3,5177262.0
Deng Garang,Le Moyne,12,-3.34857,78.0,13.0,5177248.0
Eric Acker,La Salle,5,-6.6177,74.0,20.6,5177260.0
Jaylen Carey,Vanderbilt,8,1.80804,80.0,22.8,4685687.0
AJ Dancler,Le Moyne,1,-3.3809,74.0,25.4,5177247.0
Milan Momcilovic,Iowa St.,12,3.12775,80.0,17.7,4848637.0
Dani Pounds,Old Dominion,4,-5.59988,79.0,23.6,5176571.0
Josh Jones,Oral Roberts,16,-5.6201,82.0,14.9,5177038.0
Jamir Simpson,Southern Utah,1,-4.42791,77.0,27.0,5111919.0
Zach Bell,Jacksonville,6,0.88738,74.0,16.2,5179285.0
Jace Posey,TCU,6,0.700234,77.0,19.8,5101654.0
Bangot Dak,Colorado,0,5.31448,83.0,22.4,5175021.0
Rodney Brown Jr.,Virginia Tech,10,-1.90412,78.0,18.5,5037870.0
Boden Kapke,Butler,3,1.00407,83.0,17.9,5103631.0
Finley Bizjack,Butler,11,2.95733,76.0,18.7,4848619.0
Sean Cusano,Chattanooga,3,-0.691458,81.0,18.8,5176110.0
Bryan Ndjonga,Central Michigan,15,-2.688,81.0,15.9,5175788.0
Collin Mulholland,Chattanooga,3,-0.255982,82.0,24.6,5176111.0
Christian Cook,New Mexico St.,14,1.10215,74.0,20.4,4741646.0
Xzavier Lino,UMass Lowell,17,-5.60223,78.0,15.4,5175818.0
Malachi Davis,LIU,9,-3.65388,76.0,33.6,5175029.0
Nic McClain,Eastern Washington,9,-2.20137,75.0,27.0,5175371.0
Isaiah Moses,UC Riverside,1,-1.11203,73.0,24.0,5176412.0
Jean Aranguren,Hofstra,9,1.58713,75.0,27.8,5177098.0
Mackenzie Mgbako,Indiana,3,2.90366,80.0,22.7,4683779.0
Jaden Daughtry,Indiana St.,2,0.0182919,79.0,29.6,5176349.0
Jaland Lowe,Pittsburgh,9,2.04318,74.0,29.8,4684270.0
Vincent Delano,Portland,5,-5.28172,74.0,17.5,5176494.0
Collin Kuhl,Georgia Southern,8,-2.43762,79.0,17.0,5176799.0
Eren Banks,Georgia Southern,11,-1.31713,76.0,16.8,5176798.0
Ibrahim Souare,Georgia Tech,16,-0.297199,81.0,9.8,5174559.0
Naithan George,Georgia Tech,9,1.8819,75.0,22.6,5174557.0
Avantae Parker,Georgia Southern,0,2.65605,81.0,20.0,5176801.0
Keyshawn Mitchell,Bryant,8,-1.47698,83.0,19.8,5174851.0
Almar Atlason,Bradley,14,-0.7915,80.0,16.8,5176313.0
Demarion Burch,Bradley,11,0.333086,76.0,21.4,5176312.0
Bryce Eaton,Saint Peter's,1,-4.87415,72.0,27.5,5176176.0
"Darin Smith, Jr.",Central Connecticut,12,-2.37213,79.0,15.4,5177229.0
Trey Horton,UTEP,10,-2.96642,77.0,14.3,5177692.0
David Terrell Jr.,UTEP,6,0.189445,76.0,17.9,5177691.0
Jake Wahlin,Utah,15,5.50615,82.0,13.3,5174977.0
Dontae Horne,Georgia Southern,5,-6.85265,76.0,24.5,5176727.0
Kwo Agwa,UT Rio Grande Valley,15,1.23144,78.0,16.1,5176685.0
Hayden Gray,UC San Diego,6,7.33102,76.0,17.5,5176420.0
Terrence Brown,Fairleigh Dickinson,9,-2.03324,75.0,32.9,5177233.0
Chuck Bailey III,Nevada,17,-5.29574,76.0,14.0,5177732.0
Joshua Hughes,Evansville,7,-1.97368,82.0,16.3,5177734.0
Bryce Cash,Queens,5,-2.27685,77.0,14.8,4848621.0
Corey Hadnot II,Purdue Fort Wayne,1,-0.52652,75.0,19.5,5177707.0
Myles Colvin,Purdue,17,3.19297,77.0,16.3,4894452.0
Marcus Hill,N.C. State,3,0.0161729,76.0,22.9,5176153.0
Quentin Bolton Jr.,Arkansas Pine Bluff,12,-3.08403,78.0,16.7,5175654.0
Pip Ajayi,Bucknell,13,1.97057,79.0,18.5,5176044.0
Keonte Jones,Cal St. Northridge,2,7.31162,78.0,23.4,5175785.0
Mahmoud Fofana,Cal St. Northridge,15,1.82811,78.0,14.2,5175787.0
Joel Armotrading,UC Riverside,13,1.79848,82.0,13.5,5175170.0
Jacob Meyer,DePaul,1,-0.378532,74.0,22.8,5176795.0
Adam Clark,Merrimack,9,3.68465,70.0,36.0,5177275.0
Jalal McKie,North Carolina A&T,10,-7.92846,77.0,13.5,5175000.0
Mason Jones,Ball St.,7,-2.84908,79.0,11.3,5176167.0
AJ Lux,Bellarmine,12,-2.36045,77.0,13.5,5175849.0
Chrishawn Christmas,Stephen F. Austin,7,-1.12299,77.0,17.4,5177516.0
Toyaz Solomon,UNC Asheville,2,2.09925,81.0,22.3,5176355.0
Josiah Hammons,Sam Houston St.,14,-0.219093,74.0,13.9,5176577.0
Jaylen Jones,Oakland,5,-1.79568,72.0,18.4,4845388.0
Drew Scharnowski,Belmont,13,3.49127,81.0,21.1,5176309.0
Julian Vaughns,Sacramento St.,1,-1.78771,75.0,25.5,5175407.0
Mac Wrecke,Green Bay,3,-3.94746,77.0,16.9,5176812.0
Blake Buchanan,Virginia,0,5.10872,83.0,17.0,5079838.0
Seth Joba,Vermont,4,-8.2441,81.0,15.4,5174853.0
Noah Barnett,Vermont,13,-0.130493,81.0,11.7,4895789.0
Owen Freeman,Iowa,2,5.48055,82.0,26.3,4894465.0
Jason Rivera-Torres,San Francisco,7,-0.123188,79.0,20.6,5174288.0
Jeremy Fears Jr.,Michigan St.,9,4.08319,74.0,21.1,4711255.0
Corey Sawyer Jr,Eastern Illinois,10,-5.61975,76.0,14.4,5177340.0
Josh Lee,Denver,6,-1.29516,75.0,17.5,5176939.0
Jasper Floyd,North Texas,9,1.25304,75.0,21.7,5177104.0
Nakyel Shelton,Eastern Illinois,6,0.190921,75.0,26.5,5177341.0
TK Simpkins,Elon,1,-1.47482,76.0,29.1,5174937.0
Jayden Ross,Connecticut,17,1.8425,79.0,12.7,4895753.0
Fred Payne,Boston College,1,2.24984,73.0,20.6,4684268.0
Errol White,Lamar,7,-1.35944,79.0,13.8,5176637.0
Emmanuel Ugbo,Boise St.,15,-0.486365,80.0,15.8,5195304.0
Kevin Patton Jr.,USC,15,5.25654,80.0,18.7,5176443.0
Matai Baptiste,Boston University,4,-4.59688,79.0,17.0,5176035.0
Aaron Smith,Alabama A&M,4,-6.96684,78.0,15.6,5177527.0
Bilal Abdur-Rahman,Alabama A&M,9,-4.35767,71.0,25.1,5177520.0
Kailon Nicholls,Northern Illinois,4,-9.08038,72.0,17.1,5174587.0
TJ Biel,Southeast Missouri St.,15,-1.26894,79.0,13.3,5177368.0
Doug Young,Quinnipiac,1,-3.98622,72.0,21.8,5177138.0
Jeffrey Langston Jr.,Southern Utah,7,-4.30395,80.0,23.1,5177146.0
Marcus Boykin,Sam Houston St.,9,2.84693,73.0,26.3,5176774.0
Malek Gomma,Seattle,8,1.39123,80.0,13.7,5177717.0
Will Heimbrodt,Seattle,16,4.17542,79.0,12.5,5177716.0
David Tubek,Seton Hall,10,0.905603,79.0,15.8,5113182.0
Isaiah Coleman,Seton Hall,6,0.253464,77.0,27.3,4884257.0
Isaac Bruns,South Dakota,3,-3.27635,76.0,25.1,5177042.0
Shey Eberwein,South Dakota,7,-4.04588,77.0,13.9,5177041.0
Josh Scovens,Army,3,-1.47899,76.0,24.9,5176031.0
Marvin Musiime-Kamali,Akron,13,0.101761,78.0,12.9,5176139.0
Luke Wilson,Appalachian St.,0,0.109181,81.0,15.0,5176754.0
Jordan Marsh,UNC Asheville,9,2.14007,70.0,34.3,5176755.0
Koree Cotton,Jacksonville St.,6,1.8407,78.0,16.5,5176333.0
Michael Belle,VCU,7,0.639527,80.0,14.7,5174672.0
AJ Clark,VMI,6,3.71527,76.0,12.2,5176334.0
Stephen Olowoniyi,Southern Indiana,8,-2.55039,80.0,24.0,5176335.0
Augustinas Kiudulas,VMI,3,-2.14384,80.0,27.8,5176346.0
Julius Mims,Idaho,13,1.50678,81.0,20.0,5176298.0
Tyler Mrus,Idaho,14,-1.75142,79.0,15.7,5176299.0
Quinn Denker,Northern Colorado,11,-0.859634,75.0,18.3,5176300.0
EJ Neal,Sacramento St.,14,-1.79349,77.0,16.8,5176301.0
Marcel Bryant,Prairie View A&M,7,-5.1241,79.0,24.1,5177019.0
JT Warren,Northwestern St.,3,-1.83746,79.0,17.0,5176666.0
Leeroy Odiahi,Western Kentucky,0,0.67156,83.0,7.3,5176572.0
Jailen Bedford,UNLV,1,-0.31441,76.0,25.4,5177040.0
Tariq Francis,NJIT,1,-2.17895,72.0,33.8,5175809.0
Cornelius Robinson Jr.,Monmouth,8,0.286285,78.0,17.9,5174962.0
Cameron Piggee,NJIT,10,-7.91094,72.0,11.8,5175806.0
Sebastian Robinson,NJIT,5,-8.28898,73.0,27.1,5175802.0
Duane Thompson,St. Bonaventure,7,-3.38544,80.0,21.4,5174670.0
Kennard Davis Jr.,Southern Illinois,11,1.37404,78.0,23.9,4685654.0
Sheridan Sharp,Southern Illinois,5,-4.78404,75.0,16.4,5176388.0
BJ Ward,Southeast Missouri St.,10,-1.86308,72.0,17.7,5177367.0
Kachi Nzeh,Penn St.,13,-1.44384,80.0,10.9,4895787.0
Dailyn Swain,Xavier,6,6.8022,79.0,19.8,4848625.0
Reid Ducharme,Siena,14,-4.89691,79.0,17.4,4685660.0
Christian Kirkland,Youngstown St.,16,-1.36574,81.0,12.0,5177223.0
Gabe Dynes,Youngstown St.,0,4.00034,87.0,14.2,5177227.0
Jack Edelen,Western Kentucky,17,-2.12197,70.0,13.2,5176778.0
Osiris Grady,Utah Valley,7,-4.10605,81.0,17.6,4858609.0
Kahlil Singleton,Holy Cross,14,-4.76282,75.0,16.8,5176059.0
DeAndre Williams,Holy Cross,1,-4.89074,75.0,20.3,5176058.0
KiJan Robinson,Hofstra,10,-7.90658,75.0,21.6,5174932.0
Silas Demary Jr.,Georgia,9,5.35493,77.0,22.7,5054083.0
Dylan James,Georgia,15,3.23022,81.0,13.7,4895794.0
Joe Nugent,Holy Cross,14,-2.99223,78.0,18.1,5176062.0
Parker Strauss,UC Riverside,17,-0.802447,76.0,13.5,5174801.0
Jordan Clayton,Northwestern,1,-0.329284,74.0,16.2,5093250.0
Dez White,Missouri St.,1,0.286269,74.0,21.8,5175842.0
Kaleb Glenn,Florida Atlantic,12,1.13153,78.0,20.7,4685668.0
Curtis Williams Jr.,Georgetown,17,-3.09943,78.0,17.0,4683782.0
Ty-Laur Johnson,Wake Forest,5,-0.754901,72.0,20.6,4845369.0
Joshua Ingram,Lehigh,6,-1.28332,76.0,16.2,5176077.0
Cam Gillus,Lehigh,1,-0.914089,71.0,19.2,5176075.0
Dylan Saunders,New Hampshire,10,-5.89674,80.0,10.2,5177101.0
Ametri Moss,North Florida,5,-6.58908,72.0,25.4,5176210.0
George Marshall,Morehead St.,10,-4.18078,76.0,21.2,5177360.0
Amar Kuljuhovic,North Dakota,2,0.279006,80.0,23.5,5176947.0
Deng Mayar,North Dakota,3,-2.37558,80.0,15.3,5176948.0
De'Shayne Montgomery,Georgia,6,-0.493258,77.0,25.6,5177122.0
Reece Potter,Miami OH,15,0.986223,85.0,21.2,5176217.0
Chris Loofe,Middle Tennessee,0,-1.15296,83.0,16.8,5176765.0
Bailey Nunn,Sacramento St.,4,-8.11956,72.0,18.8,5175404.0
Ruben Rodriguez,Rider,4,-5.99564,74.0,15.3,5177144.0
Ife West-Ingram,Rider,8,-3.07894,78.0,18.8,5177145.0
Alvaro Folgueiras,Robert Morris,2,7.98919,81.0,22.6,5177211.0
Armoni Zeigler,Saint Peter's,6,-1.29057,76.0,20.5,5177148.0
Solomon Callaghan,Wright St.,14,-4.30585,74.0,16.0,5177215.0
Parker Gerrits,Washington St.,17,-1.58078,73.0,12.1,5117606.0
Isaiah Watts,Washington St.,6,1.48779,75.0,20.6,5174970.0
Myles Rigsby,Troy,6,1.16331,78.0,21.8,5176734.0
Victor Valdes,Troy,5,-0.424384,79.0,17.8,5176736.0
Thomas Dowd,Troy,3,3.46211,80.0,17.9,5176732.0
Marcus Rigsby Jr.,Troy,17,-2.17888,75.0,20.0,5176733.0
Maki Johnson,East Tennessee St.,14,-0.436707,76.0,16.6,4845380.0
Jaden Harris,New Mexico St.,14,1.21224,76.0,16.5,5176770.0
TJ NeSmith,Radford,8,-0.165527,82.0,17.1,4908561.0
Clayton Southwick,Stephen F. Austin,6,-2.11259,80.0,16.3,5177519.0
Jake Davis,Illinois,12,3.10456,78.0,13.9,5176150.0
Michael Nwoko,Mississippi St.,8,4.3563,82.0,20.5,4895795.0
David Thomas,DePaul,5,-2.97938,73.0,18.8,5176149.0
Jerone Morton,Morehead St.,9,-0.70648,76.0,20.7,5177358.0
Mikey Williams,UCF,10,-1.60618,75.0,19.4,4683786.0
JJ Taylor,UCF,3,-0.78522,80.0,18.4,5175063.0
Anthony Benard,Canisius,5,-5.4824,72.0,15.5,5176146.0
Ashton Hardaway,Saint Mary's,10,3.32439,80.0,12.0,4711280.0
Eddie Ricks III,James Madison,3,0.304929,79.0,14.0,5177359.0
Tyler Ringgold,Tulane,7,-6.95731,80.0,17.6,5174293.0
Bryce Lindsay,James Madison,11,1.95188,75.0,20.2,5174291.0
Chris Fields Jr.,Norfolk St.,6,0.18122,79.0,28.3,5176752.0
Rashaud Marshall,Arkansas St.,8,0.134651,80.0,13.6,5060699.0
Jordan Pickett,SIU Edwardsville,10,-3.70166,75.0,12.4,5177364.0
Eli Wilborn,Duquesne,0,2.32413,80.0,21.6,5177286.0
Aidan Harris,Saint Francis,15,-2.03588,79.0,12.3,5177292.0
Miles Heide,San Diego St.,13,3.04132,82.0,12.6,5176243.0
BJ Davis,San Diego St.,6,3.46636,74.0,18.7,5176241.0
Kam Burton,Southeastern Louisiana,14,-2.67655,75.0,16.7,5176674.0
Malachi Brown,Georgia St.,11,-0.67247,73.0,15.4,5164367.0
Tan Yildizoglu,VMI,5,-6.74982,76.0,20.1,5176530.0
Latrell Davis,San Jose St.,11,-0.331774,75.0,21.9,5176251.0
Landon Glasper,North Carolina A&T,1,-3.69751,74.0,28.2,5174997.0
Donovan Sanders,Mississippi Valley St.,5,-9.75348,71.0,23.7,5177588.0
Jerry Deng,Florida St.,12,0.398063,81.0,19.9,5174958.0
Devon Pryor,Texas,12,2.61559,79.0,13.6,5152761.0
Jordan Ross,Saint Mary's,1,2.7848,75.0,17.9,4711402.0
