ncaa_id,year,rapm,off_rapm,def_rapm,base_bpm,win_rate,games_played,total_minutes
3914286,2019,-0.2,1.71,-1.38,-0.02,0.727,33,628.0
3914287,2019,-1.99,-0.44,-1.14,-1.53,0.615,26,397.0
3914288,2019,1.34,2.35,-0.57,2.05,0.581,31,1136.0
3914289,2019,7.42,6.96,0.9,8.18,0.567,30,1092.0
3922051,2019,0.19,-0.09,0.66,0.85,0.556,27,433.0
3922052,2019,3.92,1.82,2.44,4.83,0.484,31,689.0
3922229,2019,0.87,-0.36,1.62,1.4,0.588,17,179.0
3922231,2019,1.42,0.56,1.18,2.23,0.5,26,638.0
3914282,2019,6.6,6.3,0.63,7.5,0.484,31,1038.0
3907507,2019,1.58,-1.68,3.33,0.58,0.735,34,754.0
3907488,2019,1.04,1.03,0.28,0.45,0.75,36,1190.0
3907489,2019,2.58,0.76,2.09,2.0,0.75,36,936.0
3907493,2019,2.07,1.29,1.04,1.48,0.75,36,812.0
3907498,2019,11.12,2.72,8.67,10.53,0.75,36,1116.0
3922234,2019,-2.57,-0.26,-1.91,-0.95,0.375,24,587.5
3922235,2019,2.53,4.34,-1.48,3.83,0.407,27,929.0
3922236,2019,-5.5,-2.4,-2.66,-3.73,0.367,30,899.0
3907407,2019,0.8,1.8,-0.6,1.83,0.5,32,1006.0
3907408,2019,7.44,3.95,3.49,7.29,0.529,34,912.0
3907406,2019,1.4,-0.33,1.72,1.24,0.531,32,710.0
3908520,2019,2.42,-1.26,3.7,1.24,0.744,39,604.0
3908521,2019,8.0,7.07,0.94,6.82,0.744,39,1255.0
3908524,2019,-0.24,-0.87,1.03,-0.28,0.71,31,803.0
3924896,2019,5.31,2.36,2.95,5.03,0.556,36,1106.0
3924898,2019,8.03,2.59,5.44,7.75,0.556,36,899.0
3924900,2019,2.61,-0.43,3.22,2.61,0.588,17,326.0
3914269,2019,-1.35,-0.81,-0.55,-0.57,0.344,32,762.0
3914270,2019,-0.11,-1.0,0.83,0.68,0.31,29,541.0
3914271,2019,-10.4,-8.58,-1.56,-9.4,0.429,14,48.0
3914273,2019,0.45,-0.06,0.5,1.23,0.344,32,675.0
3919454,2019,6.81,4.42,2.41,6.33,0.606,33,1023.0
3919455,2019,-2.68,-0.43,-1.92,-1.62,0.452,31,863.0
3919458,2019,-1.71,1.3,-2.65,0.49,0.24,25,714.0
3907358,2019,8.19,6.22,1.96,7.3,0.676,34,1158.0
3907360,2019,7.98,4.68,3.3,7.1,0.676,34,830.0
3917384,2019,0.78,0.18,1.05,2.13,0.452,31,831.0
3917385,2019,1.28,-0.02,1.38,1.63,0.469,32,747.0
3923248,2019,-1.6,-1.03,-0.43,-1.23,0.5,32,391.0
3923251,2019,2.68,-1.22,4.37,2.75,0.724,29,638.0
3923253,2019,7.18,3.88,3.36,7.41,0.484,31,827.0
3918424,2019,6.39,2.89,3.46,4.64,0.833,36,857.0
3918425,2019,-6.0,-6.31,0.37,-5.35,0.4,20,222.0
3918423,2019,7.15,5.24,1.88,5.4,0.833,36,1146.0
3911624,2019,-6.72,-5.61,-0.62,-4.02,0.2,20,358.0
3911625,2019,0.7,2.72,-1.46,2.35,0.452,31,1034.0
3911626,2019,-1.45,0.18,-1.34,1.13,0.129,31,852.0
3911627,2019,-2.33,-2.02,-0.27,-1.14,0.281,32,770.0
3934622,2019,4.88,4.74,0.32,4.96,0.577,26,780.0
3934623,2019,5.12,2.52,2.6,4.68,0.588,34,653.0
3923213,2019,-3.06,-5.3,2.58,-2.02,0.464,28,668.0
3913548,2019,-5.2,-3.64,-1.11,-4.01,0.484,31,1072.0
3913549,2019,-0.16,-1.12,0.94,0.47,0.364,33,594.0
3913551,2019,-2.81,-3.41,0.86,-0.2,0.107,28,483.0
3917986,2019,-1.51,-1.5,0.47,-1.35,0.71,31,841.0
3913173,2019,2.4,0.96,1.75,2.86,0.567,30,743.0
3913175,2019,-1.79,-1.78,0.33,-0.79,0.469,32,889.0
3913177,2019,5.13,1.32,4.13,3.43,1.0,17,88.0
3913178,2019,5.7,1.63,4.53,4.64,0.941,17,58.0
4280165,2019,-0.24,-1.58,1.79,-0.09,0.697,33,650.0
3920139,2019,4.41,2.23,2.16,3.93,0.586,29,808.0
3920137,2019,2.84,1.19,1.62,3.04,0.448,29,890.0
3919334,2019,7.62,4.96,2.53,6.1,0.739,23,759.0
3919336,2019,0.08,-0.86,1.33,1.6,0.391,23,554.0
3924876,2019,6.18,3.81,2.38,5.74,0.588,34,1125.0
3924878,2019,4.81,3.13,1.68,4.37,0.588,34,592.0
3908819,2019,2.72,3.76,-0.53,5.08,0.286,28,1020.0
3923558,2019,-4.29,-4.58,0.79,-2.44,0.385,26,737.0
3923557,2019,-10.66,-7.97,-2.22,-7.49,0.103,29,655.0
3923559,2019,-8.35,-4.57,-3.3,-5.42,0.148,27,609.0
3913180,2019,6.97,6.78,0.58,6.6,0.771,35,1044.5
3913182,2019,3.56,0.33,3.62,3.19,0.771,35,803.0
3947203,2019,-1.11,-1.5,0.88,-0.47,0.618,34,444.0
3908849,2019,-2.43,-3.09,1.12,-2.6,0.765,17,108.0
3923560,2019,-12.59,-8.29,-3.79,-9.16,0.071,28,623.0
3923562,2019,-5.32,-0.3,-4.46,-1.99,0.111,27,772.0
3923564,2019,-0.07,0.78,-0.37,0.41,0.645,31,737.0
3923566,2019,-0.91,0.42,-0.83,2.25,0.12,25,734.0
3904631,2019,1.98,4.94,-2.44,3.94,0.367,30,1069.0
3904635,2019,-6.97,-2.04,-4.46,-4.14,0.172,29,634.0
3918721,2019,0.62,-0.4,1.32,0.26,0.722,36,597.0
3918723,2019,2.53,0.12,2.5,1.25,0.8,35,612.0
3904609,2019,-9.09,-4.01,-4.52,-6.57,0.276,29,433.0
3904610,2019,-7.92,-4.96,-2.4,-5.31,0.258,31,682.0
3917978,2019,-3.04,-0.14,-2.42,-1.98,0.531,32,1179.0
3917980,2019,-1.33,0.0,-0.85,-0.36,0.548,31,1066.0
3917979,2019,1.81,2.78,-0.48,2.87,0.531,32,1229.0
3904746,2019,-4.37,-5.37,1.53,-3.87,0.667,18,169.0
3904748,2019,-2.03,-4.3,2.79,-1.06,0.567,30,390.0
3904749,2019,0.64,1.5,-0.34,1.55,0.581,31,1154.0
3922029,2019,-11.29,-8.18,-2.56,-7.96,0.111,27,539.0
3922030,2019,-6.01,-2.01,-3.47,-5.51,0.667,18,69.0
3913169,2019,2.23,2.15,0.64,2.58,0.71,31,987.0
3904617,2019,-6.04,-2.3,-3.14,-3.56,0.304,23,554.0
3915081,2019,1.96,0.59,1.86,1.62,0.812,32,768.0
3904644,2019,-4.96,-5.73,1.26,-4.83,0.719,32,284.0
3904645,2019,1.71,0.77,1.43,1.96,0.697,33,944.0
4397383,2019,1.0,1.98,-0.43,1.46,0.682,22,278.0
3908857,2019,5.24,3.44,2.18,5.51,0.636,33,986.0
3908862,2019,-4.94,-3.82,-0.56,-2.49,0.29,31,691.0
3906463,2019,-1.8,1.58,-2.83,-0.72,0.56,25,721.0
3906464,2019,-2.03,-0.91,-0.82,-1.53,0.55,20,474.0
3906465,2019,1.5,-1.27,3.01,1.09,0.706,34,508.0
3906466,2019,-1.51,-1.41,0.5,0.63,0.37,27,635.0
3906467,2019,-2.04,-1.96,0.46,0.0,0.364,22,311.0
3908865,2019,-4.03,-1.67,-1.84,-1.56,0.267,30,969.0
3908866,2019,-7.22,-3.94,-2.8,-5.12,0.323,31,610.0
3908867,2019,-2.17,0.02,-1.81,-1.45,0.545,33,1086.0
3913553,2019,4.31,4.66,0.15,4.66,0.676,34,1040.0
3913552,2019,-4.56,-3.06,-0.94,-3.08,0.484,31,273.0
3921418,2019,-6.02,-2.32,-3.31,-3.73,0.235,17,405.0
3149936,2019,0.61,1.93,-0.87,2.38,0.367,30,493.0
3924873,2019,0.4,-1.31,2.17,1.31,0.545,33,858.0
3908871,2019,-5.97,-2.68,-2.81,-4.2,0.387,31,519.0
3919421,2019,-1.8,-1.8,0.49,-0.67,0.516,31,625.0
3919422,2019,1.23,-0.07,1.78,1.88,0.607,28,945.0
3919423,2019,1.28,-0.56,2.34,2.11,0.583,24,799.0
3919424,2019,-8.91,-7.87,-0.44,-6.73,0.364,22,271.0
3911628,2019,-2.12,0.56,-2.24,-0.68,0.435,23,817.0
3911629,2019,-3.09,-1.37,-1.26,-1.57,0.424,33,806.0
3934659,2019,2.34,0.61,1.79,1.9,0.621,29,779.0
3934661,2019,-21.2,-17.65,-3.43,-21.9,0.7,10,12.5
3911632,2019,-4.32,-4.47,0.66,-2.86,0.462,13,248.0
3913185,2019,-6.61,-5.08,-1.01,-4.25,0.286,28,459.0
3913188,2019,6.29,3.0,3.31,5.11,0.744,39,950.0
3913190,2019,-9.85,-6.49,-2.8,-6.76,0.161,31,684.0
3934669,2019,5.6,4.47,1.51,6.17,0.576,33,1001.0
3934671,2019,0.32,0.22,0.46,0.84,0.581,31,395.5
3935012,2019,0.14,0.57,-0.05,-0.17,0.75,32,312.0
4278316,2019,-12.16,-11.09,-0.56,-10.0,0.32,25,272.0
3935015,2019,2.61,1.87,0.76,1.87,0.657,35,846.0
3935019,2019,-0.72,-0.81,0.59,1.07,0.391,23,707.0
3937100,2019,5.43,1.93,3.49,3.76,0.833,30,564.0
3937102,2019,1.8,-3.29,5.29,-0.2,1.0,18,29.5
3937103,2019,6.68,3.8,2.78,4.76,0.833,36,1128.0
3936292,2019,-2.41,0.41,-2.23,-0.41,0.4,10,180.0
3936293,2019,3.08,2.42,0.91,3.68,0.5,30,1053.0
3936295,2019,-3.68,-2.99,-0.45,-5.58,1.0,10,14.0
3936297,2019,6.03,2.2,3.83,4.41,0.824,34,1070.0
3934619,2019,6.45,4.37,2.29,5.51,0.794,34,889.0
3934620,2019,5.32,2.47,3.07,4.38,0.8,35,1072.0
3934628,2019,6.69,6.38,0.51,6.21,0.697,33,1214.0
3934630,2019,0.81,-0.47,1.44,0.37,0.667,30,651.0
3907811,2019,-1.32,-0.59,-0.5,-1.07,0.562,32,855.0
3907812,2019,-2.86,-1.74,-0.67,-1.67,0.484,31,569.0
3938916,2019,-1.99,-2.94,1.04,-1.51,0.452,31,650.0
3938920,2019,-3.92,-6.1,2.41,-4.3,0.692,13,142.0
3936075,2019,-4.88,-3.7,-0.74,-3.44,0.433,30,411.0
3936079,2019,-4.39,-1.64,-2.32,-2.19,0.276,29,999.0
3936080,2019,-4.23,-3.58,-0.24,-2.65,0.387,31,277.5
4397270,2019,-1.28,1.05,-1.82,0.6,0.375,24,618.0
3919435,2019,0.31,2.12,-1.32,2.24,0.355,31,987.0
3917348,2019,2.61,0.63,2.39,2.58,0.71,31,991.0
3917350,2019,4.81,1.87,3.35,4.78,0.71,31,795.0
3906576,2019,-0.67,0.89,-1.0,0.26,0.593,27,717.0
3906577,2019,-3.64,-3.02,-0.25,-2.61,0.481,27,641.0
3906578,2019,0.94,2.48,-1.18,2.26,0.419,31,968.0
3948790,2019,-12.66,-10.75,-1.56,-12.26,0.6,10,48.0
3948791,2019,-0.62,0.77,-0.84,0.41,0.571,28,800.0
3948792,2019,-3.64,-4.37,1.05,-3.34,0.6,30,368.0
3906650,2019,0.37,-0.85,1.56,0.75,0.594,32,983.0
3906664,2019,-10.29,-6.58,-3.23,-7.09,0.1,30,486.0
3906665,2019,16.62,9.9,7.0,15.35,0.892,37,1039.0
3906667,2019,-3.33,-1.12,-1.76,-2.19,0.5,34,546.0
3906668,2019,3.34,4.07,-0.51,3.68,0.543,35,656.0
3936100,2019,-1.77,-0.68,-0.62,-0.67,0.517,29,686.0
3914058,2019,0.06,1.74,-1.15,2.74,0.226,31,1183.0
3914059,2019,-3.47,-1.86,-1.06,-1.47,0.375,24,766.0
3914062,2019,-8.34,-6.14,-1.71,-5.57,0.19,21,312.0
3943608,2019,-0.85,-1.49,0.76,-0.1,0.406,32,945.0
3943609,2019,-4.7,-3.83,-0.65,-4.05,0.483,29,179.0
3943610,2019,-3.1,1.04,-3.58,-1.44,0.448,29,872.0
3945566,2019,8.6,5.91,3.04,7.81,0.833,24,712.5
3945564,2019,7.93,5.24,2.88,7.19,0.743,35,1049.0
3907103,2019,-4.89,-3.66,-0.76,-3.72,0.5,18,219.5
3907105,2019,-7.78,-5.87,-1.49,-5.83,0.316,19,117.5
3907106,2019,0.24,0.49,0.27,1.24,0.562,32,588.0
3907108,2019,-3.27,-3.88,0.59,-2.68,0.37,27,243.5
3907109,2019,-0.3,-0.23,0.46,0.73,0.559,34,1014.0
3907110,2019,4.83,4.37,0.92,4.52,0.788,33,828.0
3948774,2019,4.99,3.36,2.15,5.12,0.733,30,884.0
3948775,2019,1.98,-0.6,2.59,1.49,0.606,33,604.0
3948776,2019,3.34,4.34,-0.55,4.1,0.576,33,918.0
3907606,2019,-6.31,-3.56,-2.23,-5.0,0.5,32,954.0
3907608,2019,-6.93,-7.38,0.92,-6.32,0.611,18,274.0
3907609,2019,-8.05,-6.24,-1.34,-6.23,0.37,27,558.0
3907599,2019,-4.15,-3.2,-0.44,-2.6,0.448,29,494.0
3907601,2019,-7.91,-7.12,-0.26,-6.35,0.448,29,481.0
3907586,2019,-6.68,-5.99,-0.09,-4.64,0.391,23,255.0
3907587,2019,-0.04,0.58,-0.19,0.96,0.514,35,865.0
3907582,2019,0.71,-1.34,2.44,2.35,0.364,11,292.0
3907583,2019,-0.66,0.3,-0.44,0.73,0.484,31,970.0
3907584,2019,-2.39,-2.09,0.23,-1.0,0.484,31,861.0
3913787,2019,-0.58,-4.56,4.49,0.88,0.462,26,238.0
3913789,2019,0.19,0.28,0.44,1.82,0.438,32,702.0
3913790,2019,0.8,0.2,1.12,2.42,0.438,32,738.0
3948779,2019,-2.92,-1.25,-1.18,-1.86,0.531,32,1007.0
3907575,2019,-6.32,-4.65,-1.24,-5.84,0.619,21,145.5
3914043,2019,-5.65,-2.37,-2.76,-3.24,0.281,32,453.0
3914045,2019,-5.56,-3.34,-1.78,-5.13,0.633,30,324.0
3914046,2019,-0.38,-0.79,0.8,-0.88,0.794,34,564.0
3914047,2019,6.48,5.63,1.1,6.62,0.595,37,1235.0
3906584,2019,-1.89,-3.72,2.31,-1.24,0.607,28,666.0
3906562,2019,-4.73,-3.38,-0.95,-3.23,0.4,30,711.0
3920287,2019,-2.15,-0.12,-1.5,-1.09,0.556,18,493.0
3947125,2019,-0.53,-1.11,0.92,-0.23,0.609,23,485.0
3947128,2019,1.97,1.96,0.35,2.34,0.594,32,724.0
3947136,2019,1.81,1.72,0.62,0.64,1.0,18,49.5
3924913,2019,-7.6,-4.5,-2.5,-4.01,0.083,12,68.0
3924915,2019,-10.54,-8.76,-1.3,-8.34,0.3,20,86.0
3924916,2019,4.56,3.85,1.24,4.13,0.848,33,944.0
3924917,2019,-4.18,-0.15,-3.47,-1.89,0.321,28,783.0
3921419,2019,-1.06,-0.32,-0.14,0.77,0.433,30,666.0
3914638,2019,-2.04,-1.08,-0.35,-0.86,0.565,23,496.0
3914639,2019,1.41,0.8,0.95,1.73,0.607,28,818.0
3936190,2019,5.99,2.21,4.1,6.05,0.647,34,793.0
3936191,2019,-2.66,-0.56,-1.59,-0.62,0.346,26,581.0
3936192,2019,2.68,1.76,1.24,2.73,0.647,34,1029.0
3936194,2019,-6.63,-4.34,-1.77,-3.67,0.167,30,819.0
3906542,2019,0.64,0.23,0.7,1.01,0.571,35,1264.0
3906543,2019,0.75,1.16,-0.09,1.22,0.567,30,1023.0
3906544,2019,-0.52,-1.71,1.47,-0.11,0.559,34,668.0
3906547,2019,3.31,0.45,3.42,3.87,0.667,27,907.0
3918787,2019,0.68,0.36,0.72,0.85,0.667,30,539.0
3918790,2019,2.18,0.14,2.44,2.34,0.667,30,751.0
3949234,2019,-5.02,-3.62,-1.02,-2.81,0.25,28,665.0
3936176,2019,-2.56,-2.6,0.44,-1.66,0.517,29,371.0
3936178,2019,-8.47,-5.44,-2.55,-5.44,0.133,30,924.0
3912655,2019,-4.51,-2.87,-1.12,-3.04,0.469,32,634.0
3912656,2019,2.3,2.44,0.35,3.76,0.455,33,1075.0
3912821,2019,-2.09,-0.71,-0.96,-1.19,0.526,19,401.0
3946030,2019,-4.21,1.64,-5.3,-1.99,0.333,27,517.0
3946031,2019,-6.52,-1.02,-4.94,-4.23,0.321,28,854.0
3917343,2019,2.92,2.73,0.72,3.14,0.719,32,984.0
3917342,2019,-0.23,-1.22,1.53,-0.04,0.727,33,989.0
3936019,2019,-1.42,0.66,-1.64,0.42,0.355,31,1034.0
3936020,2019,-3.79,-2.43,-0.92,-2.02,0.367,30,553.0
3907639,2019,6.27,6.04,0.71,6.39,0.719,32,1009.0
3913699,2019,-0.25,0.09,0.19,1.22,0.469,32,681.0
3913700,2019,-0.25,1.6,-1.32,1.22,0.469,32,997.0
3913701,2019,0.28,2.9,-2.1,1.75,0.469,32,1189.0
3907656,2019,-3.77,-3.05,-0.16,-2.63,0.552,29,450.0
3946998,2019,1.59,0.36,1.68,2.35,0.576,33,1011.0
3946999,2019,0.27,-0.37,1.1,1.03,0.576,33,764.0
3907620,2019,-6.24,-3.13,-2.57,-4.2,0.364,22,275.5
3906822,2019,-8.71,-10.3,2.19,-7.79,0.615,13,55.0
3906824,2019,1.7,1.82,0.48,2.7,0.6,30,993.0
3906825,2019,-2.19,-2.08,0.5,-1.19,0.6,30,373.0
3948604,2019,-8.93,-7.13,-1.21,-6.18,0.25,12,171.0
3948605,2019,-11.55,-7.01,-3.94,-9.37,0.364,11,68.5
3948606,2019,-2.16,-0.12,-1.45,0.3,0.308,26,842.0
3948608,2019,-3.65,-2.29,-0.76,-1.31,0.333,24,317.5
3906954,2019,-9.94,-8.29,-1.15,-8.49,0.458,24,272.0
3906955,2019,5.84,6.32,0.03,7.39,0.448,29,960.0
3906957,2019,-5.23,-4.67,-0.05,-3.76,0.464,28,364.0
3906959,2019,-7.09,-4.3,-2.25,-5.38,0.429,21,418.0
3906964,2019,4.41,4.18,0.17,3.33,0.68,25,300.0
3906965,2019,-8.23,-4.62,-3.08,-5.04,0.125,16,236.0
3920225,2019,1.39,2.11,-0.25,2.28,0.556,18,202.0
3906966,2019,-2.96,-4.52,2.06,-2.34,0.63,27,503.0
3906967,2019,0.95,-1.12,2.56,1.65,0.6,30,756.0
3906968,2019,-4.39,-1.22,-2.66,-3.58,0.593,27,182.0
3906977,2019,4.61,3.73,1.33,5.43,0.562,16,589.0
3906978,2019,-1.33,-1.42,0.64,-0.05,0.52,25,862.0
3906992,2019,2.41,2.92,-0.03,2.48,0.724,29,837.0
3906995,2019,-1.25,-1.43,0.65,-1.32,0.75,28,745.0
3906996,2019,2.97,3.07,0.37,3.07,0.714,28,747.0
3948616,2019,-18.78,-13.8,-4.47,-18.92,0.786,14,40.0
3907019,2019,-4.3,-7.62,3.71,-3.4,0.517,29,306.0
3907020,2019,1.46,0.92,0.91,2.46,0.484,31,1053.0
3907021,2019,-2.35,-0.19,-1.63,-0.96,0.485,33,1076.0
3907022,2019,2.77,0.85,2.37,4.05,0.469,32,910.0
3907023,2019,-0.61,-2.46,2.3,0.59,0.484,31,868.0
3907024,2019,0.23,0.5,0.19,0.73,0.625,32,908.0
3907026,2019,2.09,1.65,0.89,2.59,0.625,32,698.0
3907030,2019,10.85,8.79,2.52,10.08,0.882,34,1097.0
3907031,2019,3.34,2.45,1.35,2.57,0.886,35,925.0
3913762,2019,0.99,1.68,-0.35,2.39,0.393,28,937.0
3934695,2019,1.78,5.15,-2.85,3.33,0.452,31,1046.0
3934696,2019,-1.84,-0.03,-1.29,-0.29,0.452,31,604.0
3914293,2019,-4.1,-1.36,-2.24,-1.87,0.308,26,862.0
3914294,2019,-0.6,-0.11,-0.0,1.6,0.3,20,504.0
3912825,2019,-5.13,-2.34,-2.27,-3.83,0.5,30,660.0
3912830,2019,-10.02,-7.29,-2.14,-7.55,0.304,23,194.0
3912832,2019,4.87,5.02,0.37,5.5,0.633,30,1042.0
3912835,2019,-1.05,-2.54,1.97,-0.12,0.552,29,604.0
3912836,2019,-1.07,-1.01,0.46,-0.44,0.633,30,1136.0
3906571,2019,4.32,2.7,1.91,4.69,0.571,35,1220.0
3906565,2019,-2.01,-0.79,-0.71,-0.55,0.458,24,310.0
3913196,2019,-1.22,-0.69,0.03,0.53,0.429,28,822.0
3913228,2019,-0.01,2.38,-1.92,0.45,0.643,28,998.0
3913229,2019,-4.23,-2.05,-1.58,-2.65,0.484,31,685.0
3948766,2019,-5.4,-1.92,-2.92,-3.12,0.321,28,529.0
3913230,2019,3.98,6.47,-2.03,4.55,0.615,26,940.0
3936067,2019,-4.14,-2.99,-0.72,-2.71,0.433,30,435.0
3923227,2019,1.07,2.63,-1.07,2.44,0.469,32,947.0
3923228,2019,-7.57,-5.72,-1.38,-6.12,0.448,29,367.0
3907082,2019,-1.58,-1.25,0.07,-0.25,0.433,30,709.0
3907085,2019,0.23,-1.44,2.08,1.57,0.433,30,758.0
3907088,2019,-3.24,-1.89,-0.78,-1.5,0.433,30,415.0
3907089,2019,0.75,2.0,-0.76,0.72,0.75,32,1080.0
3917309,2019,0.16,-0.38,0.89,0.54,0.594,32,638.0
3907090,2019,5.77,2.9,3.35,5.74,0.75,32,838.0
3907091,2019,5.39,4.91,0.97,5.36,0.75,32,1077.0
3917311,2019,-3.41,-0.5,-2.34,-2.08,0.516,31,999.0
3907099,2019,-5.12,-3.17,-1.58,-2.72,0.2,30,847.0
4397319,2019,-10.17,-7.27,-2.41,-7.8,0.273,11,120.0
3907102,2019,1.51,2.76,-0.88,3.8,0.226,31,1048.0
3906603,2019,6.87,9.01,-1.54,8.04,0.567,30,1131.0
3906605,2019,1.44,1.74,0.3,2.61,0.567,30,1007.0
3913161,2019,-9.37,-4.81,-4.01,-7.15,0.333,27,291.0
3913163,2019,-4.97,-2.7,-1.84,-2.65,0.25,28,597.0
3913168,2019,-4.38,-3.49,-0.34,-3.3,0.56,25,206.0
3922037,2019,-6.31,-3.79,-2.08,-5.66,0.586,29,241.0
3922038,2019,-2.49,-1.51,-0.53,-1.94,0.613,31,658.0
3922039,2019,4.15,0.9,3.65,4.49,0.629,35,1125.0
3922040,2019,-0.98,1.45,-1.98,-0.43,0.613,31,832.0
3947731,2019,-2.73,-2.46,0.25,-1.35,0.483,29,822.0
3913172,2019,-2.75,-1.08,-1.15,-1.37,0.483,29,878.0
3947732,2019,-4.53,-2.96,-1.06,-3.06,0.467,15,121.5
3947734,2019,3.89,2.23,2.11,3.58,0.788,33,1007.0
3947736,2019,4.35,3.0,1.8,4.05,0.788,33,930.0
3947014,2019,-3.28,-0.73,-2.16,-1.42,0.321,28,722.0
3947016,2019,-2.71,-2.05,-0.1,-0.26,0.29,31,803.0
3947017,2019,-2.53,-1.2,-0.94,-0.79,0.348,23,583.0
3947018,2019,-2.36,0.05,-1.86,-0.02,0.308,26,357.0
3948698,2019,1.31,1.79,0.05,2.55,0.515,33,1227.0
3948700,2019,3.65,4.42,-0.25,5.03,0.483,29,1003.0
3948706,2019,-4.41,-3.38,-0.43,-2.13,0.344,32,655.0
3936026,2019,-1.14,2.06,-2.65,0.92,0.367,30,833.0
3936027,2019,-0.77,1.33,-1.53,1.2,0.387,31,629.0
3936028,2019,-2.93,-1.1,-1.27,-0.96,0.387,31,758.0
3936030,2019,-3.95,-0.16,-3.23,-1.99,0.387,31,883.0
3913245,2019,0.94,3.45,-2.02,1.48,0.633,30,604.0
3913244,2019,4.14,2.47,2.15,4.67,0.633,30,1023.0
3913243,2019,-0.42,3.04,-2.86,1.41,0.433,30,1037.0
3913238,2019,-1.06,-2.04,1.32,-0.37,0.531,32,786.0
3913239,2019,7.02,3.67,3.34,6.57,0.588,34,1065.0
3913240,2019,-5.65,-1.88,-3.22,-2.42,0.133,30,1016.0
3906640,2019,-0.28,1.46,-1.24,0.79,0.538,26,817.0
3906641,2019,-1.24,-0.91,0.18,-0.24,0.556,27,720.0
3907182,2019,-8.65,-4.12,-3.93,-6.68,0.406,32,773.0
3907184,2019,1.08,3.78,-2.1,3.01,0.414,29,933.0
3907186,2019,-0.54,0.46,-0.4,1.42,0.406,32,780.0
3913717,2019,-2.45,-0.63,-1.33,-1.08,0.469,32,754.0
3922042,2019,-1.47,-0.94,-0.04,0.69,0.312,32,787.0
3922045,2019,-2.7,-0.66,-1.49,-0.47,0.333,30,953.0
3947075,2019,7.62,2.22,5.54,7.53,0.588,34,874.0
3913234,2019,-0.5,1.53,-1.48,1.14,0.452,31,713.0
3913235,2019,-3.87,-0.74,-2.52,-2.45,0.516,31,1032.0
3921425,2019,0.24,0.42,0.21,0.77,0.588,34,1213.0
3948024,2019,0.88,-1.0,2.44,1.34,0.688,32,923.0
3921427,2019,-2.39,-0.55,-1.39,-2.0,0.645,31,865.0
3921430,2019,-0.22,0.98,-0.75,0.17,0.645,31,860.0
3948022,2019,-8.27,-4.46,-3.21,-5.01,0.148,27,563.0
3906781,2019,1.69,2.12,0.02,1.25,0.812,32,407.0
3906782,2019,-2.04,-1.35,-0.24,-2.46,0.806,31,706.0
3906785,2019,2.67,3.12,-0.0,2.23,0.812,32,1087.0
3946038,2019,-6.06,-6.03,0.38,-4.64,0.419,31,586.0
3906786,2019,10.9,8.8,2.55,10.46,0.812,32,1080.0
3946039,2019,0.89,1.1,0.2,2.23,0.438,32,1040.0
3946040,2019,-1.69,0.66,-1.94,-0.35,0.438,32,1140.0
3946047,2019,-13.22,-9.3,-3.42,-10.72,0.25,12,97.5
3948041,2019,-5.96,-4.03,-1.33,-4.46,0.5,24,534.0
3946947,2019,1.95,1.37,0.97,1.81,0.724,29,855.0
3946948,2019,-1.23,-0.9,0.19,0.48,0.419,31,825.0
3919346,2019,-7.24,-4.91,-1.81,-5.0,0.31,29,804.0
3919348,2019,-5.25,-4.64,-0.11,-3.03,0.304,23,431.0
3919349,2019,-1.47,0.33,-1.28,0.77,0.31,29,786.0
3919350,2019,-2.9,-2.59,0.2,-0.66,0.31,29,761.0
3946957,2019,5.06,5.49,0.07,4.64,0.833,36,955.0
3946960,2019,-2.19,-1.4,-0.29,-2.58,0.826,23,135.0
3906813,2019,1.24,-0.26,2.05,1.8,0.667,30,588.0
3906815,2019,2.64,2.68,0.56,3.3,0.667,15,25.0
3912292,2019,4.86,3.76,1.62,5.07,0.719,32,1089.0
3912294,2019,-3.43,-2.34,-0.59,-3.01,0.667,24,590.0
3912295,2019,5.53,5.94,0.11,5.74,0.719,32,1137.0
3912281,2019,3.46,0.44,3.21,2.82,0.727,33,1008.0
3948125,2019,-10.79,-8.01,-2.25,-8.62,0.333,18,147.0
3948127,2019,-5.58,-2.09,-2.94,-3.12,0.286,28,730.0
4067232,2019,-1.57,0.72,-1.73,0.78,0.31,29,930.0
3948129,2019,0.83,3.59,-2.21,3.23,0.3,30,997.0
3911566,2019,6.09,8.23,-1.65,6.0,0.765,34,1299.0
3911567,2019,2.27,1.74,1.02,2.18,0.765,34,1124.0
3948131,2019,-0.02,0.65,-0.18,1.21,0.5,22,644.0
3948132,2019,-3.18,-2.57,-0.13,-2.71,0.643,28,268.5
3948134,2019,1.89,1.43,0.95,2.24,0.676,34,1145.0
3948135,2019,-1.17,-1.09,0.41,-0.82,0.676,34,788.0
3912284,2019,-1.96,-1.04,-0.36,0.49,0.29,31,846.0
3912285,2019,-6.83,-5.83,-0.44,-4.23,0.259,27,451.0
3912282,2019,-4.3,-2.89,-0.9,-1.89,0.276,29,540.0
3906683,2019,0.35,3.43,-2.52,2.87,0.276,29,1076.0
3906684,2019,-0.73,0.27,-0.78,-0.48,0.562,32,791.0
3946975,2019,-4.78,-1.09,-3.17,-2.38,0.281,32,911.0
3946977,2019,-2.25,-4.47,2.79,-0.34,0.4,35,865.0
3946983,2019,-5.44,-5.65,0.74,-4.3,0.533,30,613.0
