Season,SeasonLabel,TeamId,Team,Conference,AthleteId,AthleteSourceId,Name,Position,Games,Starts,Minutes,Points,Turnovers,Fouls,Assists,Steals,Blocks,OffensiveRating,DefensiveRating,NetRating,PORPAG,Usage,AssistsTurnoverRatio,OffensiveReboundPct,FreeThrowRate,EffectiveFieldGoalPct,TrueShootingPct,FieldGoals Made,FieldGoals Attempted,FieldGoals Pct,TwoPointFieldGoals Made,TwoPointFieldGoals Attempted,TwoPointFieldGoals Pct,ThreePointFieldGoals Made,ThreePointFieldGoals Attempted,ThreePointFieldGoals Pct,FreeThrows Made,FreeThrows Attempted,FreeThrows Pct,Rebounds Offensive,Rebounds Defensive,Rebounds Total,WinShares Offensive,WinShares Defensive,WinShares Total,WinShares TotalPer40,PPG,RPG,APG,SPG,BPG,TOPG,FPG,MPG,data_tier
2026,20252026,210,Northern Kentucky,Horizon,201138,5313279,Ryan Tolliver,G,22,1,147,23,8,25,6,6,2,113.2,109.366,-1.2,0.2,9.9,0.75,42.1,52.9,47.1,0.549,8,17,47.1,8,15,53.3,0,2,0.0,7,9,77.8,16,22,38,0.1,0.2,0.3,0.082,1.0,1.7,0.3,0.3,0.1,0.4,1.1,6.7,basic
2026,20252026,211,Northwestern State,Southland,164,5175026,Omar Adegbola,G,21,2,306,114,16,26,11,16,0,93.2,109.946,-12.1,0.9,20.6,0.69,34.1,44.0,44.5,0.525,36,91,39.6,27,59,45.8,9,32,28.1,33,40,82.5,15,29,44,0.4,0.0,0.4,0.052,5.4,2.1,0.5,0.8,0.0,0.8,1.2,14.6,basic
2026,20252026,211,Northwestern State,Southland,459,5175654,Quentin Bolton,G,8,0,50,8,4,6,2,2,0,51.1,114.824,-51.2,-0.9,17.1,0.5,25.0,0.0,22.2,0.222,3,18,16.7,1,5,20.0,2,13,15.4,0,0,0.0,2,6,8,-0.2,0.1,-0.1,-0.08,1.0,1.0,0.2,0.2,0.0,0.5,0.8,6.2,basic
2026,20252026,211,Northwestern State,Southland,3757,4897467,Micah Thomas,G,32,31,967,538,73,58,86,29,4,103.2,115.665,-7.1,3.3,30.2,1.18,15.9,36.9,48.3,0.562,174,412,42.2,124,277,44.8,50,135,37.0,140,152,92.1,10,53,63,2.4,0.1,2.5,0.103,16.8,2.0,2.7,0.9,0.1,2.3,1.8,30.2,basic
2026,20252026,211,Northwestern State,Southland,3758,5243094,Willie Williams,F,26,26,775,254,37,47,39,25,19,112.4,106.467,11.4,2.2,18.1,1.05,29.9,27.8,62.0,0.605,115,187,61.5,113,183,61.7,2,4,50.0,22,52,42.3,66,155,221,1.4,1.2,2.6,0.134,9.8,8.5,1.5,1.0,0.7,1.4,1.8,29.8,basic
2026,20252026,211,Northwestern State,Southland,3759,5176673,J.C. Riley Jr.,C,21,4,230,72,8,27,13,7,4,120.0,110.95,3.4,0.9,17.3,1.63,43.1,31.5,52.8,0.586,28,54,51.9,27,52,51.9,1,2,50.0,15,17,88.2,22,29,51,0.5,0.0,0.5,0.087,3.4,2.4,0.6,0.3,0.2,0.4,1.3,11.0,basic
2026,20252026,211,Northwestern State,Southland,3761,5243089,Landyn Jumawan,G,30,20,599,137,19,59,24,19,0,92.5,113.338,-22.9,0.3,14.8,1.26,18.3,25.2,39.6,0.444,39,139,28.1,7,22,31.8,32,117,27.4,27,35,77.1,11,49,60,0.1,0.1,0.2,0.013,4.6,2.0,0.8,0.6,0.0,0.6,2.0,20.0,basic
2026,20252026,211,Northwestern State,Southland,3762,5176672,Chris Mubiru,G,32,28,857,219,31,62,61,23,16,111.3,112.091,0.7,1.6,14.6,1.97,28.2,30.8,50.6,0.561,74,172,43.0,48,78,61.5,26,94,27.7,45,53,84.9,35,89,124,1.3,0.4,1.7,0.079,6.8,3.9,1.9,0.7,0.5,1.0,1.9,26.8,basic
2026,20252026,211,Northwestern State,Southland,3766,5243093,Justin Redmond,G,23,2,393,159,21,33,29,14,1,91.6,113.413,-17.0,0.9,23.4,1.38,20.0,23.6,45.1,0.5,52,144,36.1,26,68,38.2,26,76,34.2,29,34,85.3,7,28,35,0.4,0.0,0.4,0.041,6.9,1.5,1.3,0.6,0.0,0.9,1.4,17.1,basic
2026,20252026,211,Northwestern State,Southland,6137,5176781,Izzy Miles,G,32,19,780,337,52,58,40,24,6,101.8,113.228,-8.6,1.7,23.7,0.77,17.3,60.9,49.6,0.566,102,235,43.4,73,162,45.1,29,73,39.7,104,143,72.7,14,67,81,1.2,0.3,1.5,0.077,10.5,2.5,1.2,0.8,0.2,1.6,1.8,24.4,basic
2026,20252026,211,Northwestern State,Southland,17466,5176415,Chip Brunt,G,30,2,339,98,24,30,24,20,6,93.3,109.664,0.5,0.5,16.3,1.0,5.6,60.7,58.2,0.634,32,61,52.5,25,48,52.1,7,13,53.8,27,37,73.0,2,34,36,0.4,0.4,0.8,0.094,3.3,1.2,0.8,0.7,0.2,0.8,1.0,11.3,basic
2026,20252026,211,Northwestern State,Southland,201185,5314536,CJ Larry,PG,25,16,454,64,35,57,37,14,2,72.5,113.704,-42.0,-0.6,14.1,1.06,13.9,43.1,37.7,0.414,21,65,32.3,14,50,28.0,7,15,46.7,15,28,53.6,5,31,36,-0.6,0.1,-0.5,-0.044,2.6,1.4,1.5,0.6,0.1,1.4,2.3,18.2,basic
2026,20252026,211,Northwestern State,Southland,201186,5314537,Moustapha Loum,F,21,4,238,50,11,36,5,6,14,93.0,109.712,-15.9,0.2,12.8,0.45,27.9,64.7,61.8,0.572,21,34,61.8,21,34,61.8,0,0,0.0,8,22,36.4,12,31,43,0.1,0.1,0.2,0.034,2.4,2.0,0.2,0.3,0.7,0.5,1.7,11.3,basic
2026,20252026,211,Northwestern State,Southland,201193,5314538,Kordrick Turner,F,32,6,437,135,16,34,11,7,4,108.3,113.217,-2.0,0.9,16.4,0.69,35.7,83.7,53.5,0.574,46,86,53.5,46,85,54.1,0,1,0.0,43,72,59.7,30,54,84,0.7,0.1,0.8,0.073,4.2,2.6,0.3,0.2,0.1,0.5,1.1,13.7,basic
2026,20252026,212,Northwestern,Big Ten,470,5060696,Arrinten Page,F,29,16,660,296,36,50,53,25,34,112.7,105.462,8.8,2.3,23.0,1.47,26.9,43.5,57.2,0.6,113,207,54.6,102,163,62.6,11,44,25.0,59,90,65.6,35,95,130,1.6,0.7,2.3,0.139,10.2,4.5,1.8,0.9,1.2,1.2,1.7,22.8,basic
2026,20252026,212,Northwestern,Big Ten,482,4895746,Jayden Reid,G,34,28,878,342,63,69,171,34,5,104.8,113.123,-6.8,2.0,25.9,2.71,20.8,34.2,44.5,0.509,114,292,39.0,82,191,42.9,32,101,31.7,82,100,82.0,10,38,48,1.6,0.3,1.9,0.087,10.1,1.4,5.0,1.0,0.1,1.9,2.0,25.8,basic
2026,20252026,212,Northwestern,Big Ten,5404,5242943,Max Green,G,23,4,340,100,8,24,23,15,2,102.4,108.581,-4.7,0.6,16.2,2.88,9.5,5.0,48.5,0.489,37,100,37.0,14,32,43.8,23,68,33.8,3,5,60.0,4,38,42,0.3,0.3,0.6,0.071,4.3,1.8,1.0,0.7,0.1,0.3,1.0,14.8,basic
2026,20252026,212,Northwestern,Big Ten,5448,5105832,Nick Martinelli,F,33,33,1176,759,47,77,66,26,12,120.9,111.549,11.3,6.6,29.4,1.4,36.3,41.8,55.2,0.609,268,526,51.0,223,418,53.3,45,108,41.7,178,220,80.9,74,130,204,5.1,0.6,5.7,0.194,23.0,6.2,2.0,0.8,0.4,1.4,2.3,35.6,basic
2026,20252026,212,Northwestern,Big Ten,5450,5101650,K.J. Windham,G,14,0,173,49,3,5,15,7,1,111.5,110.033,3.9,0.8,15.6,5.0,10.5,14.9,44.7,0.489,15,47,31.9,3,10,30.0,12,37,32.4,7,7,100.0,2,17,19,0.2,0.2,0.4,0.092,3.5,1.4,1.1,0.5,0.1,0.2,0.4,12.4,basic
2026,20252026,212,Northwestern,Big Ten,5454,5105835,Gus Hurlburt,F,2,0,4,4,0,0,0,0,0,207.6,121.431,135.2,1.0,27.5,,100.0,200.0,100.0,1.064,1,1,100.0,1,1,100.0,0,0,0.0,2,2,100.0,1,0,1,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,basic
2026,20252026,212,Northwestern,Big Ten,5457,5239575,Angelo Ciaravino,G,33,18,726,207,13,60,41,12,21,117.6,110.323,6.6,1.7,14.7,3.15,27.3,29.3,54.6,0.559,84,164,51.2,73,121,60.3,11,43,25.6,28,48,58.3,35,93,128,1.3,0.4,1.7,0.094,6.3,3.9,1.2,0.4,0.6,0.4,1.8,22.0,basic
2026,20252026,212,Northwestern,Big Ten,5458,5107289,Justin Mullins,G,24,3,323,77,14,34,19,11,8,101.7,110.639,-6.8,0.5,14.7,1.36,33.3,35.5,53.2,0.537,28,62,45.2,18,31,58.1,10,31,32.3,11,22,50.0,13,26,39,0.2,0.3,0.5,0.062,3.2,1.6,0.8,0.5,0.3,0.6,1.4,13.5,basic
2026,20252026,212,Northwestern,Big Ten,5460,5093250,Jordan Clayton,G,31,10,566,120,14,64,42,15,5,114.0,112.234,3.5,0.9,11.1,3.0,9.4,15.5,57.7,0.579,40,97,41.2,8,19,42.1,32,78,41.0,8,15,53.3,5,48,53,0.7,0.3,1.0,0.071,3.9,1.7,1.4,0.5,0.2,0.5,2.1,18.3,basic
2026,20252026,212,Northwestern,Big Ten,201169,5254158,Phoenix Gill,G,11,0,39,5,2,3,3,0,0,76.6,118.281,-40.1,-0.1,18.3,1.5,66.7,50.0,12.5,0.256,1,8,12.5,1,4,25.0,0,4,0.0,3,4,75.0,4,2,6,-0.1,0.0,-0.1,-0.103,0.5,0.5,0.3,0.0,0.0,0.2,0.3,3.5,basic
2026,20252026,212,Northwestern,Big Ten,201172,5144141,Tyler Kropp,F,31,10,370,95,10,41,9,11,8,110.4,109.072,1.7,0.7,14.4,0.9,31.8,33.8,46.1,0.537,34,77,44.2,31,66,47.0,3,11,27.3,24,26,92.3,21,45,66,0.5,0.3,0.8,0.086,3.1,2.1,0.3,0.4,0.3,0.3,1.3,11.9,basic
2026,20252026,212,Northwestern,Big Ten,201177,5226071,Tre Singleton,F,34,31,850,257,34,102,50,21,19,109.8,108.799,1.8,1.6,17.3,1.47,27.6,43.1,50.0,0.554,93,195,47.7,84,141,59.6,9,54,16.7,62,84,73.8,45,118,163,1.3,0.7,2.0,0.094,7.6,4.8,1.5,0.6,0.6,1.0,3.0,25.0,basic
2026,20252026,212,Northwestern,Big Ten,201179,5221322,Jake West,G,33,17,720,176,33,53,94,20,6,105.9,115.27,-8.1,1.1,15.6,2.85,18.5,20.1,49.4,0.525,62,154,40.3,34,77,44.2,28,77,36.4,24,31,77.4,5,22,27,0.8,0.2,1.0,0.056,5.3,0.8,2.8,0.6,0.2,1.0,1.6,21.8,basic
2026,20252026,213,Notre Dame,ACC,5034,4702120,Carson Towt,F,31,31,805,184,39,94,52,20,11,116.4,107.403,7.6,1.5,15.3,1.33,39.4,41.2,61.0,0.573,83,136,61.0,83,136,61.0,0,0,0.0,18,56,32.1,110,169,279,1.3,0.8,2.1,0.104,5.9,9.0,1.7,0.6,0.4,1.3,3.0,26.0,basic
2026,20252026,213,Notre Dame,ACC,8155,5105845,Kebba Njie,F,17,0,196,42,11,31,3,1,4,108.2,108.142,11.6,0.5,12.0,0.27,17.5,131.6,63.2,0.7,12,19,63.2,12,18,66.7,0,1,0.0,18,25,72.0,10,47,57,0.2,0.3,0.5,0.102,2.5,3.4,0.2,0.1,0.2,0.6,1.8,11.5,basic
2026,20252026,213,Notre Dame,ACC,8157,5101623,Markus Burton,G,10,10,301,185,26,29,37,16,1,115.0,110.218,17.2,4.8,30.7,1.42,21.4,36.1,53.0,0.6,65,133,48.9,54,97,55.7,11,36,30.6,44,48,91.7,6,22,28,1.2,0.4,1.6,0.213,18.5,2.8,3.7,1.6,0.1,2.6,2.9,30.1,basic
2026,20252026,213,Notre Dame,ACC,8158,4912455,Braeden Shrewsberry,G,31,31,1013,370,35,40,59,13,4,113.6,115.095,0.7,2.8,17.3,1.69,2.1,17.5,53.2,0.558,120,308,39.0,32,89,36.0,88,219,40.2,42,54,77.8,2,93,95,2.0,0.3,2.3,0.091,11.9,3.1,1.9,0.4,0.1,1.1,1.3,32.7,basic
2026,20252026,213,Notre Dame,ACC,8160,5142610,Garrett Sundra,F,31,16,554,108,13,53,14,7,11,116.1,112.811,2.7,0.8,10.6,1.08,34.7,21.1,53.3,0.549,40,90,44.4,24,38,63.2,16,52,30.8,12,19,63.2,34,64,98,0.6,0.3,0.9,0.065,3.5,3.2,0.5,0.2,0.4,0.4,1.7,17.9,basic
2026,20252026,213,Notre Dame,ACC,8163,5144373,Cole Certa,G,31,16,833,398,21,47,26,11,0,119.9,117.075,6.3,3.5,20.8,1.24,24.1,33.8,50.8,0.574,113,302,37.4,32,81,39.5,81,221,36.7,91,102,89.2,13,41,54,2.5,0.1,2.6,0.125,12.8,1.7,0.8,0.4,0.0,0.7,1.5,26.9,basic
2026,20252026,213,Notre Dame,ACC,8164,5137653,Sir Mohammed,G,31,5,507,178,46,47,48,15,4,92.4,111.784,-18.7,0.3,24.5,1.04,34.6,26.0,45.6,0.472,71,169,42.0,59,127,46.5,12,42,28.6,24,44,54.5,28,53,81,0.1,0.3,0.4,0.032,5.7,2.6,1.5,0.5,0.1,1.5,1.5,16.4,basic
2026,20252026,213,Notre Dame,ACC,8165,4872727,Logan Imes,G,31,10,655,146,37,48,52,20,4,95.0,111.09,-15.5,0.4,15.4,1.41,19.2,14.4,46.2,0.47,55,146,37.7,30,69,43.5,25,77,32.5,11,21,52.4,19,80,99,0.2,0.4,0.6,0.037,4.7,3.2,1.7,0.6,0.1,1.2,1.5,21.1,basic
2026,20252026,213,Notre Dame,ACC,8169,5238175,Brady Stevens,G,5,0,12,3,1,1,1,0,0,73.7,114.328,-43.5,-0.1,19.6,1.0,0.0,66.7,33.3,0.387,1,3,33.3,1,2,50.0,0,1,0.0,1,2,50.0,0,2,2,0.0,0.0,0.0,0.0,0.6,0.4,0.2,0.0,0.0,0.2,0.2,2.4,basic
2026,20252026,213,Notre Dame,ACC,201199,5312257,Ryder Frost,F,26,0,163,71,5,16,7,1,0,119.4,115.991,5.6,0.7,19.0,1.4,25.0,14.0,57.9,0.587,23,57,40.4,3,5,60.0,20,52,38.5,5,8,62.5,5,15,20,0.4,0.0,0.4,0.098,2.7,0.8,0.3,0.0,0.0,0.2,0.6,6.3,basic
2026,20252026,213,Notre Dame,ACC,201200,5312258,Jalen Haralson,F,27,23,720,437,74,66,69,14,7,106.3,113.525,-3.3,3.1,33.4,0.93,37.4,60.1,52.3,0.574,155,301,51.5,150,276,54.3,5,25,20.0,122,181,67.4,40,67,107,2.0,0.3,2.3,0.128,16.2,4.0,2.6,0.5,0.3,2.7,2.4,26.7,basic
2026,20252026,213,Notre Dame,ACC,201202,5312256,Brady Koehler,F,30,13,478,167,26,74,10,20,22,106.6,104.939,3.8,1.0,17.8,0.38,20.6,37.1,53.6,0.579,56,124,45.2,35,69,50.7,21,55,38.2,34,46,73.9,20,77,97,0.7,0.6,1.3,0.109,5.6,3.2,0.3,0.7,0.7,0.9,2.5,15.9,basic
2026,20252026,213,Notre Dame,ACC,201203,5312261,Matthew MacLellan,F,9,0,44,17,1,7,1,0,1,151.3,110.068,45.3,0.7,13.3,1.0,18.2,100.0,85.7,0.843,6,7,85.7,6,7,85.7,0,0,0.0,5,7,71.4,2,9,11,0.2,0.0,0.2,0.182,1.9,1.2,0.1,0.0,0.1,0.1,0.8,4.9,basic
2026,20252026,213,Notre Dame,ACC,216529,5141770,Mark Zackery IV,G,4,0,19,2,1,1,1,0,0,65.9,116.755,-53.9,-0.3,12.9,1.0,33.3,0.0,25.0,0.25,1,4,25.0,1,2,50.0,0,2,0.0,0,0,0.0,1,2,3,0.0,0.0,0.0,0.0,0.5,0.8,0.2,0.0,0.0,0.2,0.2,4.8,basic
2026,20252026,214,Oakland,Horizon,717,5107377,Brody Robinson,G,32,32,1146,564,80,55,201,41,1,120.3,120.171,6.4,5.1,24.2,2.51,10.3,74.7,52.2,0.617,142,344,41.3,67,140,47.9,75,204,36.8,205,257,79.8,9,78,87,4.3,-0.1,4.2,0.147,17.6,2.7,6.3,1.3,0.0,2.5,1.7,35.8,basic
2026,20252026,214,Oakland,Horizon,791,5177149,Michael Houge,F,27,26,718,339,47,81,21,21,10,107.9,117.3,-5.7,2.2,22.5,0.45,34.7,35.4,53.9,0.577,135,254,53.1,131,236,55.5,4,18,22.2,65,90,72.2,51,96,147,1.3,0.2,1.5,0.084,12.6,5.4,0.8,0.8,0.4,1.7,3.0,26.6,basic
2026,20252026,214,Oakland,Horizon,1721,5177207,Tuburu Naivalurua,F,32,32,1021,456,35,81,62,37,33,119.6,116.327,8.0,3.7,20.0,1.77,36.1,36.4,54.4,0.581,175,338,51.8,157,285,55.1,18,53,34.0,88,123,71.5,70,124,194,2.9,0.3,3.2,0.125,14.2,6.1,1.9,1.2,1.0,1.1,2.5,31.9,basic
2026,20252026,214,Oakland,Horizon,1724,5241679,Nassim Mashhour,G,10,10,272,93,8,23,13,13,1,116.0,118.406,-1.7,2.0,14.7,1.63,24.1,17.1,53.9,0.569,31,76,40.8,11,23,47.8,20,53,37.7,11,13,84.6,7,22,29,0.5,0.0,0.5,0.074,9.3,2.9,1.3,1.3,0.1,0.8,2.3,27.2,basic
2026,20252026,214,Oakland,Horizon,1731,5241684,Warren Marshall IV,G,29,0,361,101,12,32,7,17,18,108.9,116.306,1.0,0.7,12.7,0.58,38.8,31.6,57.2,0.583,40,76,52.6,33,46,71.7,7,30,23.3,14,24,58.3,19,30,49,0.5,0.2,0.7,0.078,3.5,1.7,0.2,0.6,0.6,0.4,1.1,12.4,basic
2026,20252026,214,Oakland,Horizon,4888,5240688,Nate Deer,F,10,0,45,11,3,2,1,0,0,38.5,124.444,-23.7,0.1,10.4,0.33,50.0,44.4,55.6,0.511,5,9,55.6,5,9,55.6,0,0,0.0,1,4,25.0,7,7,14,0.0,0.0,0.0,0.0,1.1,1.4,0.1,0.0,0.0,0.3,0.2,4.5,basic
2026,20252026,214,Oakland,Horizon,201211,5313714,Isaac Garrett,F,28,28,810,384,52,87,65,31,28,117.1,113.751,6.1,3.3,22.9,1.25,33.2,39.3,54.8,0.602,146,272,53.7,140,248,56.5,6,24,25.0,86,107,80.4,66,133,199,2.3,0.4,2.7,0.133,13.7,7.1,2.3,1.1,1.0,1.9,3.1,28.9,basic
2026,20252026,214,Oakland,Horizon,201219,5313713,Khoi Thurmon,G,32,0,379,81,28,31,43,22,1,84.1,118.972,-31.8,-0.1,17.4,1.54,30.8,31.8,35.8,0.404,30,88,34.1,27,73,37.0,3,15,20.0,18,28,64.3,8,18,26,-0.2,0.0,-0.2,-0.021,2.5,0.8,1.3,0.7,0.0,0.9,1.0,11.8,basic
2026,20252026,214,Oakland,Horizon,201221,5315124,Ziare Wells,G,32,26,857,316,38,37,57,42,9,111.0,115.363,-1.2,2.0,17.6,1.5,22.6,21.2,53.5,0.558,127,259,49.0,104,198,52.5,23,61,37.7,39,55,70.9,33,113,146,1.5,0.3,1.8,0.084,9.9,4.6,1.8,1.3,0.3,1.2,1.2,26.8,basic
2026,20252026,214,Oakland,Horizon,201222,5313712,Brett White II,G,32,6,769,291,12,56,20,19,14,119.2,119.301,5.2,2.3,14.8,1.67,19.6,17.9,55.5,0.574,94,235,40.0,21,35,60.0,73,200,36.5,30,42,71.4,20,82,102,1.7,0.0,1.7,0.088,9.1,3.2,0.6,0.6,0.4,0.4,1.8,24.0,basic
2026,20252026,214,Oakland,Horizon,201224,5313711,MJ Yeager,G,7,0,22,6,3,2,0,0,0,63.9,125.463,-53.9,-0.2,20.1,0.0,0.0,0.0,50.0,0.5,2,6,33.3,0,0,0.0,2,6,33.3,0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.4,0.3,3.1,basic
2026,20252026,215,Ohio,MAC,1360,5239578,Dior Conners,G,31,3,361,129,19,41,22,16,1,90.5,113.714,-14.6,0.4,20.7,1.16,23.1,27.0,42.2,0.472,39,122,32.0,14,31,45.2,25,91,27.5,26,33,78.8,9,30,39,0.2,0.2,0.4,0.044,4.2,1.3,0.7,0.5,0.0,0.6,1.3,11.6,basic
2026,20252026,215,Ohio,MAC,2237,4897370,Jalen Breath,F,28,1,369,104,19,55,10,6,11,96.1,112.523,-10.5,0.4,18.3,0.53,39.8,101.4,53.6,0.521,37,69,53.6,37,68,54.4,0,1,0.0,30,70,42.9,33,50,83,0.3,0.2,0.5,0.054,3.7,3.0,0.4,0.2,0.4,0.7,2.0,13.2,basic
2026,20252026,215,Ohio,MAC,2517,5108006,Javan Simmons,F,31,31,846,469,51,88,50,19,24,114.4,113.553,6.0,3.7,27.2,0.98,45.7,65.8,54.6,0.598,163,304,53.6,157,274,57.3,6,30,20.0,137,200,68.5,79,94,173,2.9,0.4,3.3,0.156,15.1,5.6,1.6,0.6,0.8,1.6,2.8,27.3,basic
2026,20252026,215,Ohio,MAC,2548,5108011,Aidan Hadaway,F,32,32,1019,460,59,91,67,24,24,108.4,111.415,-0.1,2.7,22.4,1.14,25.0,17.3,54.2,0.56,185,382,48.4,141,237,59.5,44,145,30.3,46,66,69.7,59,177,236,2.0,0.7,2.7,0.106,14.4,7.4,2.1,0.8,0.8,1.8,2.8,31.8,basic
2026,20252026,215,Ohio,MAC,2551,5107317,Jackson Paveletzke,G,31,31,1134,536,68,46,162,27,0,116.1,117.055,3.0,4.5,24.2,2.38,16.8,54.5,51.1,0.589,172,367,46.9,141,269,52.4,31,98,31.6,161,200,80.5,16,79,95,3.6,0.1,3.7,0.131,17.3,3.1,5.2,0.9,0.0,2.2,1.5,36.6,basic
2026,20252026,215,Ohio,MAC,2555,5108009,Ajay Sheldon,G,32,30,986,241,37,75,61,48,3,102.7,113.678,-7.3,1.2,12.8,1.65,16.7,14.0,51.4,0.53,77,214,36.0,11,39,28.2,66,175,37.7,21,30,70.0,13,65,78,0.9,0.4,1.3,0.053,7.5,2.4,1.9,1.5,0.1,1.2,2.3,30.8,basic
2026,20252026,215,Ohio,MAC,2557,5243081,Kiir Kuany,F,31,1,275,109,9,37,5,9,12,110.3,111.899,5.2,0.8,14.8,0.56,23.8,22.9,57.2,0.597,44,83,53.0,37,54,68.5,7,29,24.1,14,19,73.7,10,32,42,0.5,0.2,0.7,0.102,3.5,1.4,0.2,0.3,0.4,0.3,1.2,8.9,basic
2026,20252026,215,Ohio,MAC,2559,4873136,Ayden Evans,F,11,0,91,25,3,11,3,3,5,94.5,113.618,-2.1,0.4,16.5,1.0,33.3,27.3,47.7,0.507,10,22,45.5,9,16,56.3,1,6,16.7,4,6,66.7,4,8,12,0.1,0.1,0.2,0.088,2.3,1.1,0.3,0.3,0.5,0.3,1.0,8.3,basic
2026,20252026,215,Ohio,MAC,2560,5243083,Jesse Burris,G,24,0,240,81,12,23,5,5,4,87.2,116.309,-20.8,0.2,18.8,0.42,31.0,12.5,45.0,0.48,29,80,36.3,15,30,50.0,14,50,28.0,9,10,90.0,9,20,29,0.1,0.1,0.2,0.033,3.4,1.2,0.2,0.2,0.2,0.5,1.0,10.0,basic
2026,20252026,215,Ohio,MAC,2561,5243080,Elijah Elliott,G,13,5,281,53,15,24,26,9,3,79.0,113.718,-17.2,-0.1,15.3,1.73,8.9,38.6,34.2,0.397,17,57,29.8,12,36,33.3,5,21,23.8,14,22,63.6,4,41,45,-0.1,0.4,0.3,0.043,4.1,3.5,2.0,0.7,0.2,1.2,1.8,21.6,basic
2026,20252026,215,Ohio,MAC,201231,5314213,Jordan Fisher,F,5,0,22,19,1,3,1,2,0,0.0,123.247,18.1,0.8,20.7,1.0,0.0,42.9,53.6,0.571,7,14,50.0,6,9,66.7,1,5,20.0,4,6,66.7,0,2,2,0.1,0.0,0.1,0.182,3.8,0.4,0.2,0.4,0.0,0.2,0.6,4.4,basic
2026,20252026,215,Ohio,MAC,201233,5314210,JJ Kelly,G,31,26,825,266,28,76,17,26,26,116.6,112.979,4.9,1.9,13.8,0.61,28.8,22.0,58.0,0.606,104,200,52.0,80,127,63.0,24,73,32.9,34,44,77.3,34,84,118,1.4,0.5,1.9,0.092,8.6,3.8,0.5,0.8,0.8,0.9,2.5,26.6,basic
2026,20252026,216,Ohio State,Big Ten,420,5105837,Bruce Thornton,G,34,34,1243,677,44,62,127,39,8,136.3,108.29,30.2,7.2,23.2,2.89,17.4,39.0,62.4,0.67,238,431,55.2,176,275,64.0,62,156,39.7,139,168,82.7,30,142,172,6.3,1.1,7.4,0.238,19.9,5.1,3.7,1.1,0.2,1.3,1.8,36.6,basic
2026,20252026,216,Ohio State,Big Ten,422,4895776,Devin Royal,F,32,32,1047,438,52,85,52,16,4,114.3,109.333,6.8,3.5,21.6,1.0,27.2,41.3,52.9,0.588,151,315,47.9,120,218,55.0,31,97,32.0,105,130,80.8,49,131,180,2.7,0.7,3.4,0.13,13.7,5.6,1.6,0.5,0.1,1.6,2.7,32.7,basic
2026,20252026,216,Ohio State,Big Ten,425,5060708,John Mobley Jr.,G,31,31,980,486,58,53,85,24,3,117.8,111.875,7.5,4.1,23.5,1.47,16.9,25.3,56.5,0.607,155,360,43.1,58,124,46.8,97,236,41.1,79,91,86.8,13,64,77,3.1,0.5,3.6,0.147,15.7,2.5,2.7,0.8,0.1,1.9,1.7,31.6,basic
2026,20252026,216,Ohio State,Big Ten,427,5101675,Colin White,F,29,1,248,25,5,29,11,8,1,101.7,109.778,-10.1,0.1,8.2,2.2,35.7,17.9,42.9,0.414,11,28,39.3,9,11,81.8,2,17,11.8,1,5,20.0,10,18,28,0.1,0.2,0.3,0.048,0.9,1.0,0.4,0.3,0.0,0.2,1.0,8.6,basic
2026,20252026,216,Ohio State,Big Ten,429,5239599,Ivan Njegovan,C,30,2,343,79,18,49,20,4,12,116.4,105.879,11.1,0.7,14.6,1.11,31.9,56.9,58.8,0.62,29,51,56.9,27,48,56.3,2,3,66.7,19,29,65.5,29,62,91,0.6,0.4,1.0,0.117,2.6,3.0,0.7,0.1,0.4,0.6,1.6,11.4,basic
2026,20252026,216,Ohio State,Big Ten,430,5239598,Braylen Nash,G,6,0,8,0,0,0,1,0,0,229.2,118.514,,,2.0,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,,0.0,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.3,basic
2026,20252026,216,Ohio State,Big Ten,432,4685646,Taison Chatman,G,28,3,362,121,22,36,25,8,2,113.7,110.53,4.0,1.0,16.7,1.14,21.9,23.0,59.8,0.632,40,87,46.0,16,36,44.4,24,51,47.1,17,20,85.0,7,25,32,0.7,0.2,0.9,0.099,4.3,1.1,0.9,0.3,0.1,0.8,1.3,12.9,basic
2026,20252026,216,Ohio State,Big Ten,547,4702994,Brandon Noel,F,16,10,306,104,16,22,14,4,3,120.7,109.146,13.7,1.6,16.9,0.88,32.2,20.8,64.6,0.662,45,72,62.5,42,57,73.7,3,15,20.0,11,15,73.3,19,40,59,0.6,0.4,1.0,0.131,6.5,3.7,0.9,0.2,0.2,1.0,1.4,19.1,basic
2026,20252026,216,Ohio State,Big Ten,823,5109790,Christoph Tilly,C,32,32,831,354,48,101,71,20,16,114.2,107.263,10.8,2.9,23.5,1.48,28.5,63.9,51.1,0.581,115,238,48.3,102,182,56.0,13,56,23.2,111,152,73.0,43,108,151,2.3,0.8,3.1,0.149,11.1,4.7,2.2,0.6,0.5,1.5,3.2,26.0,basic
