ncaa_id,Name,Team,current_usage,optimal_usage,optimal_bpm,current_bpm,usage_gap,games_analyzed
5242765,Ben Defty,Boston University,24.903030303030302,25,2.7211010203780375,1.6303582726871806,-0.0969696969696976,33
4869781,Dallas Thomas,Clemson,14.495454545454544,15,23.008673833316337,5.063443866164778,-0.5045454545454557,22
4873143,Del Jones,Radford,29.193103448275863,35,-0.9582432039654812,-2.193128337708749,-5.806896551724137,29
5179085,Ace Buckner,Clemson,23.180000000000003,25,4.157629938461374,2.484497779263135,-1.8199999999999967,35
5037876,Micah Robinson,TCU,20.977142857142855,15,4.174748631733251,3.156752225892788,5.977142857142855,35
5164368,David Punch,TCU,23.679411764705883,15,8.91528547460467,6.7883780960215265,8.679411764705883,34
5149115,Allen Graves,Santa Clara,22.647058823529417,35,20.614362721442923,13.057431198128828,-12.352941176470583,34
5241069,Elijah Mahi,Santa Clara,22.894117647058824,25,5.695582766205742,4.621615455781372,-2.105882352941176,34
5239525,Hamad Mousa,Cal Poly,27.043333333333337,35,4.449303097977617,3.7196826321327583,-7.9566666666666634,30
5239526,Amael L'Etang,Dayton,25.39090909090909,25,2.776426076875151,1.2480480089671968,0.39090909090909065,33
5243127,Damarion Dennis,Wyoming,18.467741935483872,25,6.641630409083736,4.796435357804462,-6.532258064516128,31
5243128,Sheldon Williams,Texas A&M Corpus Chris,22.92413793103448,25,3.518506651181998,1.476545957264666,-2.0758620689655203,29
5240368,Babatunde Durodola,Temple,16.76774193548387,15,-1.0247519164253804,-3.2945384515274423,1.767741935483869,31
5243130,Isaac Williams,Baylor,19.442424242424245,15,3.7519817802579425,2.979516803921226,4.442424242424245,33
5240520,Théo Pierre-Justin,DePaul,13.106666666666671,5,1.995058992389894,-0.44787096305884216,8.106666666666671,30
5242262,Zion Sensley,UC Santa Barbara,20.006666666666668,25,1.3616138127260347,0.691295355415599,-4.993333333333332,30
5242264,Zachiah Clark,UC Santa Barbara,16.157142857142855,15,-11.77260948332757,-9.65389570378386,1.1571428571428548,14
5238163,Anastasios Rozakeas,Mount St. Mary's,12.7,5,0.34183785552806834,-6.273787447683036,7.699999999999999,23
4873208,AJ Swinton,Florida St.,12.738461538461538,15,2.5288162733975885,2.6912103454137477,-2.2615384615384624,26
5238166,Alier Maluk,Florida St.,16.154545454545456,35,21.2734017856939,2.0830737979647265,-18.845454545454544,22
5101692,Jamie Vinson,Texas A&M,22.586666666666666,5,15.177936664907454,-1.533883816235454,17.586666666666666,30
5238165,Jalen Crawford,Florida St.,30.95,35,-2.055908990344269,3.7203986942478493,-4.050000000000001,6
5149083,Nic Codie,Texas,14.0,15,3.0371138283614507,0.15160765140056684,-1.0,23
5241303,Sebastian Tidor,Portland St.,12.975,25,-3.656821061926543,-4.726670809232016,-12.025,24
5117627,Pearson Carmichael,Boise St.,20.03793103448276,25,2.1915789496937275,-1.0321282482644927,-4.96206896551724,29
5241230,Javan Buchanan,Boise St.,22.396551724137932,25,2.9437730003330738,4.135205153595232,-2.6034482758620676,29
5241881,Greg Gazarian,Cal St. Northridge,36.31428571428572,35,-43.34064666085669,-35.6123444970069,1.3142857142857167,7
5240270,Jazz Henderson,Texas Tech,22.05384615384616,25,9.68565661494208,-10.013963383119723,-2.946153846153841,13
5060701,Christian Anderson,Texas Tech,25.454545454545457,35,13.453785012698031,8.279981331239972,-9.545454545454543,33
5240271,Leon Horner,Texas Tech,19.054166666666667,35,-0.9698692069249321,0.015579504976960035,-15.945833333333333,24
5152623,Connor Amundsen,Dartmouth,18.154166666666665,25,-5.467146168811954,-5.335712991913926,-6.845833333333335,24
5241721,Kareem Thomas,Dartmouth,26.649999999999995,25,-1.7972389012743388,-2.650377366495037,1.649999999999995,24
5241722,Cameron McNamee,Dartmouth,14.212,15,-2.657725542569798,-4.474815817550492,-0.7880000000000003,25
5242407,Hermann Koffi,Stonehill,17.40333333333333,25,-1.8079953004345541,-3.3825096609331404,-7.596666666666671,30
5242410,Pearse McGuinn,Stonehill,15.47826086956522,15,-3.1332701655499644,-10.988677909713493,0.4782608695652204,23
5239902,Trey Scott III,Georgia St.,14.015999999999998,25,-4.7680339349638565,-5.955569682604388,-10.984000000000002,25
5240511,KJ Tenner,Murray St.,17.60909090909091,5,3.1653015479307376,-3.6053964874733984,12.60909090909091,33
